x1,prediction,instance,x2
-1.737672599717989,-0.54466116,4740,
-1.7033663538195258,-0.55621916,4740,
-1.6690601079210627,-0.5608097,4740,
-1.6347538620225999,-0.56149507,4740,
-1.6004476161241368,-0.56156963,4740,
-1.5661413702256737,-0.56149447,4740,
-1.5318351243272106,-0.5598824,4740,
-1.4975288784287475,-0.558246,4740,
-1.4632226325302846,-0.5565549,4740,
-1.4289163866318215,-0.55493367,4740,
-1.3946101407333584,-0.55331236,4740,
-1.3603038948348956,-0.55160594,4740,
-1.3259976489364322,-0.5493983,4740,
-1.2916914030379694,-0.5480933,4740,
-1.2573851571395063,-0.5487362,4740,
-1.2230789112410432,-0.55010796,4740,
-1.1887726653425803,-0.55164737,4740,
-1.154466419444117,-0.5535315,4740,
-1.1201601735456541,-0.5556923,4740,
-1.085853927647191,-0.55802906,4740,
-1.051547681748728,-0.5603658,4740,
-1.017241435850265,-0.5624771,4740,
-0.982935189951802,-0.5644456,4740,
-0.9486289440533389,-0.5664141,4740,
-0.9143226981548758,-0.56814885,4740,
-0.8800164522564128,-0.56976026,4740,
-0.8457102063579497,-0.5712014,4740,
-0.8114039604594867,-0.57264245,4740,
-0.7770977145610236,-0.5731952,4740,
-0.7427914686625606,-0.5735059,4740,
-0.7084852227640976,-0.57420784,4740,
-0.6741789768656345,-0.5756085,4740,
-0.6398727309671715,-0.5769651,4740,
-0.6055664850687084,-0.57806265,4740,
-0.5712602391702453,-0.5791602,4740,
-0.5369539932717824,-0.58112764,4740,
-0.5026477473733193,-0.5833485,4740,
-0.4683415014748562,-0.5859194,4740,
-0.4340352555763931,-0.58843863,4740,
-0.39972900967793024,-0.5904864,4740,
-0.36542276377946714,-0.5926957,4740,
-0.33111651788100405,-0.5944104,4740,
-0.29681027198254095,-0.5961579,4740,
-0.26250402608407786,-0.5981124,4740,
-0.22819778018561498,-0.600075,4740,
-0.1938915342871519,-0.6020376,4740,
-0.1595852883886888,-0.6040002,4740,
-0.1252790424902257,-0.6056671,4740,
-0.0909727965917626,-0.6072688,4740,
-0.05666655069329973,-0.60893416,4740,
-0.02236030479483664,-0.61062706,4740,
0.011945941103626456,-0.6124171,4740,
0.04625218700208955,-0.61334133,4740,
0.08055843290055242,-0.614123,4740,
0.11486467879901552,-0.6148734,4740,
0.1491709246974786,-0.6155443,4740,
0.1834771705959417,-0.6167855,4740,
0.2177834164944048,-0.6183016,4740,
0.2520896623928677,-0.6196661,4740,
0.28639590829133077,-0.62083554,4740,
0.32070215418979364,-0.6220049,4740,
0.35500840008825696,-0.6231046,4740,
0.38931464598671983,-0.6241678,4740,
0.42362089188518315,-0.62485176,4740,
0.457927137783646,-0.6252371,4740,
0.4922333836821089,-0.6254511,4740,
0.5265396295805722,-0.62590533,4740,
0.5608458754790351,-0.6262875,4740,
0.5951521213774984,-0.6265329,4740,
0.6294583672759613,-0.62673575,4740,
0.6637646131744241,-0.6260707,4740,
0.6980708590728875,-0.6251187,4740,
0.7323771049713503,-0.6241666,4740,
0.7666833508698137,-0.62305105,4740,
0.8009895967682765,-0.6215381,4740,
0.8352958426667394,-0.61892676,4740,
0.8696020885652027,-0.61635387,4740,
0.9039083344636656,-0.6149519,4740,
0.9382145803621285,-0.6144405,4740,
0.9725208262605918,-0.61370945,4740,
1.0068270721590546,-0.6131971,4740,
1.041133318057518,-0.61269027,4740,
1.0754395639559808,-0.61218345,4740,
1.1097458098544437,-0.6116766,4740,
1.144052055752907,-0.6111698,4740,
1.17835830165137,-0.61066294,4740,
1.2126645475498332,-0.6101561,4740,
1.246970793448296,-0.6096493,4740,
1.281277039346759,-0.6091424,4740,
1.3155832852452223,-0.6086356,4740,
1.3498895311436852,-0.60818774,4740,
1.3841957770421485,-0.6076081,4740,
1.4185020229406113,-0.6070018,4740,
1.4528082688390742,-0.6061874,4740,
1.4871145147375375,-0.6052859,4740,
1.5214207606360004,-0.60438436,4740,
1.5557270065344637,-0.60348284,4740,
1.5900332524329266,-0.60258126,4740,
1.6243394983313895,-0.6016797,4740,
1.6586457442298526,-0.6007782,4740,
-1.737672599717989,-0.5435585,5606,
-1.7033663538195258,-0.5551001,5606,
-1.6690601079210627,-0.5603511,5606,
-1.6347538620225999,-0.56111413,5606,
-1.6004476161241368,-0.5611887,5606,
-1.5661413702256737,-0.5612477,5606,
-1.5318351243272106,-0.5598527,5606,
-1.4975288784287475,-0.55837244,5606,
-1.4632226325302846,-0.55676645,5606,
-1.4289163866318215,-0.55513346,5606,
-1.3946101407333584,-0.55342364,5606,
-1.3603038948348956,-0.5517138,5606,
-1.3259976489364322,-0.54995346,5606,
-1.2916914030379694,-0.54861665,5606,
-1.2573851571395063,-0.5491749,5606,
-1.2230789112410432,-0.55068415,5606,
-1.1887726653425803,-0.5525322,5606,
-1.154466419444117,-0.55444586,5606,
-1.1201601735456541,-0.55660033,5606,
-1.085853927647191,-0.5589371,5606,
-1.051547681748728,-0.5612738,5606,
-1.017241435850265,-0.5633609,5606,
-0.982935189951802,-0.56532943,5606,
-0.9486289440533389,-0.56729794,5606,
-0.9143226981548758,-0.5687613,5606,
-0.8800164522564128,-0.57023,5606,
-0.8457102063579497,-0.57167107,5606,
-0.8114039604594867,-0.57307637,5606,
-0.7770977145610236,-0.5737338,5606,
-0.7427914686625606,-0.57403135,5606,
-0.7084852227640976,-0.5750363,5606,
-0.6741789768656345,-0.5764374,5606,
-0.6398727309671715,-0.57766473,5606,
-0.6055664850687084,-0.5788394,5606,
-0.5712602391702453,-0.57996464,5606,
-0.5369539932717824,-0.5818858,5606,
-0.5026477473733193,-0.58414274,5606,
-0.4683415014748562,-0.5866236,5606,
-0.4340352555763931,-0.5890384,5606,
-0.39972900967793024,-0.5911567,5606,
-0.36542276377946714,-0.5930985,5606,
-0.33111651788100405,-0.59481305,5606,
-0.29681027198254095,-0.59655976,5606,
-0.26250402608407786,-0.5984938,5606,
-0.22819778018561498,-0.6004565,5606,
-0.1938915342871519,-0.6024191,5606,
-0.1595852883886888,-0.6043817,5606,
-0.1252790424902257,-0.60620856,5606,
-0.0909727965917626,-0.60781026,5606,
-0.05666655069329973,-0.6094483,5606,
-0.02236030479483664,-0.6111412,5606,
0.011945941103626456,-0.6126478,5606,
0.04625218700208955,-0.6135105,5606,
0.08055843290055242,-0.6141815,5606,
0.11486467879901552,-0.6148524,5606,
0.1491709246974786,-0.6155234,5606,
0.1834771705959417,-0.6167563,5606,
0.2177834164944048,-0.6182723,5606,
0.2520896623928677,-0.6195266,5606,
0.28639590829133077,-0.62069607,5606,
0.32070215418979364,-0.6218655,5606,
0.35500840008825696,-0.62297255,5606,
0.38931464598671983,-0.62390614,5606,
0.42362089188518315,-0.6245512,5606,
0.457927137783646,-0.62499505,5606,
0.4922333836821089,-0.6251036,5606,
0.5265396295805722,-0.6252513,5606,
0.5608458754790351,-0.6255894,5606,
0.5951521213774984,-0.6258178,5606,
0.6294583672759613,-0.62601006,5606,
0.6637646131744241,-0.62507915,5606,
0.6980708590728875,-0.6241271,5606,
0.7323771049713503,-0.623175,5606,
0.7666833508698137,-0.62210274,5606,
0.8009895967682765,-0.62049496,5606,
0.8352958426667394,-0.61788356,5606,
0.8696020885652027,-0.61549914,5606,
0.9039083344636656,-0.6140971,5606,
0.9382145803621285,-0.61369014,5606,
0.9725208262605918,-0.61340237,5606,
1.0068270721590546,-0.6128861,5606,
1.041133318057518,-0.61237925,5606,
1.0754395639559808,-0.61187243,5606,
1.1097458098544437,-0.61136556,5606,
1.144052055752907,-0.6108588,5606,
1.17835830165137,-0.6103519,5606,
1.2126645475498332,-0.6098451,5606,
1.246970793448296,-0.6093383,5606,
1.281277039346759,-0.6088314,5606,
1.3155832852452223,-0.6083245,5606,
1.3498895311436852,-0.6078377,5606,
1.3841957770421485,-0.60744655,5606,
1.4185020229406113,-0.60701096,5606,
1.4528082688390742,-0.60619843,5606,
1.4871145147375375,-0.60529685,5606,
1.5214207606360004,-0.6043953,5606,
1.5557270065344637,-0.60349375,5606,
1.5900332524329266,-0.60259223,5606,
1.6243394983313895,-0.60169065,5606,
1.6586457442298526,-0.6007892,5606,
-1.737672599717989,-0.5503061,4824,
-1.7033663538195258,-0.5582494,4824,
-1.6690601079210627,-0.562586,4824,
-1.6347538620225999,-0.56274384,4824,
-1.6004476161241368,-0.5619504,4824,
-1.5661413702256737,-0.5591599,4824,
-1.5318351243272106,-0.5559205,4824,
-1.4975288784287475,-0.5522697,4824,
-1.4632226325302846,-0.5486709,4824,
-1.4289163866318215,-0.5451318,4824,
-1.3946101407333584,-0.54153514,4824,
-1.3603038948348956,-0.5379464,4824,
-1.3259976489364322,-0.53472674,4824,
-1.2916914030379694,-0.5327064,4824,
-1.2573851571395063,-0.5329057,4824,
-1.2230789112410432,-0.533105,4824,
-1.1887726653425803,-0.53330433,4824,
-1.154466419444117,-0.53377056,4824,
-1.1201601735456541,-0.53509384,4824,
-1.085853927647191,-0.5369786,4824,
-1.051547681748728,-0.53912807,4824,
-1.017241435850265,-0.5411683,4824,
-0.982935189951802,-0.54329354,4824,
-0.9486289440533389,-0.5453513,4824,
-0.9143226981548758,-0.54663736,4824,
-0.8800164522564128,-0.5479262,4824,
-0.8457102063579497,-0.54921615,4824,
-0.8114039604594867,-0.5505062,4824,
-0.7770977145610236,-0.55192155,4824,
-0.7427914686625606,-0.5536509,4824,
-0.7084852227640976,-0.5552112,4824,
-0.6741789768656345,-0.5570303,4824,
-0.6398727309671715,-0.55918264,4824,
-0.6055664850687084,-0.5610391,4824,
-0.5712602391702453,-0.5634229,4824,
-0.5369539932717824,-0.5661328,4824,
-0.5026477473733193,-0.5692016,4824,
-0.4683415014748562,-0.57228565,4824,
-0.4340352555763931,-0.57533526,4824,
-0.39972900967793024,-0.5779886,4824,
-0.36542276377946714,-0.58047247,4824,
-0.33111651788100405,-0.5828848,4824,
-0.29681027198254095,-0.5853441,4824,
-0.26250402608407786,-0.58791727,4824,
-0.22819778018561498,-0.59043086,4824,
-0.1938915342871519,-0.59261847,4824,
-0.1595852883886888,-0.5943121,4824,
-0.1252790424902257,-0.59622216,4824,
-0.0909727965917626,-0.5981684,4824,
-0.05666655069329973,-0.6001147,4824,
-0.02236030479483664,-0.602061,4824,
0.011945941103626456,-0.60400677,4824,
0.04625218700208955,-0.60595244,4824,
0.08055843290055242,-0.6078981,4824,
0.11486467879901552,-0.60979944,4824,
0.1491709246974786,-0.6106175,4824,
0.1834771705959417,-0.6120732,4824,
0.2177834164944048,-0.61364996,4824,
0.2520896623928677,-0.6154919,4824,
0.28639590829133077,-0.6176529,4824,
0.32070215418979364,-0.6195863,4824,
0.35500840008825696,-0.62141347,4824,
0.38931464598671983,-0.62282634,4824,
0.42362089188518315,-0.6242392,4824,
0.457927137783646,-0.6254339,4824,
0.4922333836821089,-0.6263771,4824,
0.5265396295805722,-0.6273204,4824,
0.5608458754790351,-0.62826365,4824,
0.5951521213774984,-0.6289824,4824,
0.6294583672759613,-0.62956643,4824,
0.6637646131744241,-0.62981933,4824,
0.6980708590728875,-0.6298672,4824,
0.7323771049713503,-0.6297476,4824,
0.7666833508698137,-0.6295038,4824,
0.8009895967682765,-0.6286315,4824,
0.8352958426667394,-0.626796,4824,
0.8696020885652027,-0.62397134,4824,
0.9039083344636656,-0.62084955,4824,
0.9382145803621285,-0.61871576,4824,
0.9725208262605918,-0.61664635,4824,
1.0068270721590546,-0.61578953,4824,
1.041133318057518,-0.61493266,4824,
1.0754395639559808,-0.6140758,4824,
1.1097458098544437,-0.6132189,4824,
1.144052055752907,-0.6123621,4824,
1.17835830165137,-0.6115052,4824,
1.2126645475498332,-0.61061966,4824,
1.246970793448296,-0.6098628,4824,
1.281277039346759,-0.60935706,4824,
1.3155832852452223,-0.6088536,4824,
1.3498895311436852,-0.6083502,4824,
1.3841957770421485,-0.6077869,4824,
1.4185020229406113,-0.60688543,4824,
1.4528082688390742,-0.6059839,4824,
1.4871145147375375,-0.6050824,4824,
1.5214207606360004,-0.6040455,4824,
1.5557270065344637,-0.602985,4824,
1.5900332524329266,-0.6019245,4824,
1.6243394983313895,-0.60083264,4824,
1.6586457442298526,-0.5996054,4824,
-1.737672599717989,-0.5514597,4205,
-1.7033663538195258,-0.5595629,4205,
-1.6690601079210627,-0.5637594,4205,
-1.6347538620225999,-0.563526,4205,
-1.6004476161241368,-0.562978,4205,
-1.5661413702256737,-0.560798,4205,
-1.5318351243272106,-0.55763745,4205,
-1.4975288784287475,-0.55447686,4205,
-1.4632226325302846,-0.55114913,4205,
-1.4289163866318215,-0.5476248,4205,
-1.3946101407333584,-0.5440156,4205,
-1.3603038948348956,-0.54059815,4205,
-1.3259976489364322,-0.5374961,4205,
-1.2916914030379694,-0.5354297,4205,
-1.2573851571395063,-0.5356277,4205,
-1.2230789112410432,-0.5358269,4205,
-1.1887726653425803,-0.5360263,4205,
-1.154466419444117,-0.53676045,4205,
-1.1201601735456541,-0.53819287,4205,
-1.085853927647191,-0.5403187,4205,
-1.051547681748728,-0.5424682,4205,
-1.017241435850265,-0.54452837,4205,
-0.982935189951802,-0.5464781,4205,
-0.9486289440533389,-0.5486348,4205,
-0.9143226981548758,-0.5500643,4205,
-0.8800164522564128,-0.55135286,4205,
-0.8457102063579497,-0.5526428,4205,
-0.8114039604594867,-0.5539329,4205,
-0.7770977145610236,-0.55522287,4205,
-0.7427914686625606,-0.556638,4205,
-0.7084852227640976,-0.5581722,4205,
-0.6741789768656345,-0.56002647,4205,
-0.6398727309671715,-0.5617727,4205,
-0.6055664850687084,-0.56310636,4205,
-0.5712602391702453,-0.56538886,4205,
-0.5369539932717824,-0.5680988,4205,
-0.5026477473733193,-0.5710255,4205,
-0.4683415014748562,-0.57416916,4205,
-0.4340352555763931,-0.57723606,4205,
-0.39972900967793024,-0.58022994,4205,
-0.36542276377946714,-0.58262086,4205,
-0.33111651788100405,-0.5850333,4205,
-0.29681027198254095,-0.587481,4205,
-0.26250402608407786,-0.5897796,4205,
-0.22819778018561498,-0.59212554,4205,
-0.1938915342871519,-0.5938736,4205,
-0.1595852883886888,-0.5955671,4205,
-0.1252790424902257,-0.5973286,4205,
-0.0909727965917626,-0.59927493,4205,
-0.05666655069329973,-0.60122114,4205,
-0.02236030479483664,-0.6031668,4205,
0.011945941103626456,-0.60511255,4205,
0.04625218700208955,-0.6070582,4205,
0.08055843290055242,-0.60900396,4205,
0.11486467879901552,-0.6106287,4205,
0.1491709246974786,-0.61147726,4205,
0.1834771705959417,-0.6129129,4205,
0.2177834164944048,-0.6144896,4205,
0.2520896623928677,-0.61606646,4205,
0.28639590829133077,-0.61791646,4205,
0.32070215418979364,-0.6200775,4205,
0.35500840008825696,-0.6221478,4205,
0.38931464598671983,-0.6241746,4205,
0.42362089188518315,-0.62609756,4205,
0.457927137783646,-0.6272582,4205,
0.4922333836821089,-0.6282014,4205,
0.5265396295805722,-0.6291447,4205,
0.5608458754790351,-0.62992144,4205,
0.5951521213774984,-0.6305376,4205,
0.6294583672759613,-0.6307905,4205,
0.6637646131744241,-0.63104343,4205,
0.6980708590728875,-0.6311154,4205,
0.7323771049713503,-0.63089585,4205,
0.7666833508698137,-0.6306616,4205,
0.8009895967682765,-0.6290281,4205,
0.8352958426667394,-0.62718713,4205,
0.8696020885652027,-0.6240946,4205,
0.9039083344636656,-0.6206458,4205,
0.9382145803621285,-0.6183234,4205,
0.9725208262605918,-0.61682177,4205,
1.0068270721590546,-0.615965,4205,
1.041133318057518,-0.61510813,4205,
1.0754395639559808,-0.6142063,4205,
1.1097458098544437,-0.61326766,4205,
1.144052055752907,-0.6123289,4205,
1.17835830165137,-0.61139023,4205,
1.2126645475498332,-0.6105658,4205,
1.246970793448296,-0.6098852,4205,
1.281277039346759,-0.6093054,4205,
1.3155832852452223,-0.60880196,4205,
1.3498895311436852,-0.6082986,4205,
1.3841957770421485,-0.6077952,4205,
1.4185020229406113,-0.6069122,4205,
1.4528082688390742,-0.6060107,4205,
1.4871145147375375,-0.6051091,4205,
1.5214207606360004,-0.604179,4205,
1.5557270065344637,-0.6031185,4205,
1.5900332524329266,-0.602058,4205,
1.6243394983313895,-0.60099757,4205,
1.6586457442298526,-0.59993696,4205,
-1.737672599717989,1.6993446,3228,
-1.7033663538195258,1.6397103,3228,
-1.6690601079210627,1.5797793,3228,
-1.6347538620225999,1.5187294,3228,
-1.6004476161241368,1.4597367,3228,
-1.5661413702256737,1.4006565,3228,
-1.5318351243272106,1.3425347,3228,
-1.4975288784287475,1.2891157,3228,
-1.4632226325302846,1.2359823,3228,
-1.4289163866318215,1.1864064,3228,
-1.3946101407333584,1.1421763,3228,
-1.3603038948348956,1.098584,3228,
-1.3259976489364322,1.0564955,3228,
-1.2916914030379694,1.021529,3228,
-1.2573851571395063,0.9913467,3228,
-1.2230789112410432,0.9616345,3228,
-1.1887726653425803,0.9316492,3228,
-1.154466419444117,0.9010031,3228,
-1.1201601735456541,0.8705993,3228,
-1.085853927647191,0.8401548,3228,
-1.051547681748728,0.8094229,3228,
-1.017241435850265,0.7774811,3228,
-0.982935189951802,0.7468907,3228,
-0.9486289440533389,0.72018933,3228,
-0.9143226981548758,0.6969859,3228,
-0.8800164522564128,0.6720855,3228,
-0.8457102063579497,0.64681315,3228,
-0.8114039604594867,0.6210267,3228,
-0.7770977145610236,0.5935886,3228,
-0.7427914686625606,0.5667379,3228,
-0.7084852227640976,0.53999513,3228,
-0.6741789768656345,0.5135184,3228,
-0.6398727309671715,0.48728192,3228,
-0.6055664850687084,0.46126914,3228,
-0.5712602391702453,0.4365101,3228,
-0.5369539932717824,0.4114326,3228,
-0.5026477473733193,0.38635528,3228,
-0.4683415014748562,0.36142945,3228,
-0.4340352555763931,0.33641264,3228,
-0.39972900967793024,0.31139582,3228,
-0.36542276377946714,0.28661016,3228,
-0.33111651788100405,0.26200497,3228,
-0.29681027198254095,0.23626971,3228,
-0.26250402608407786,0.2098093,3228,
-0.22819778018561498,0.18321142,3228,
-0.1938915342871519,0.15660398,3228,
-0.1595852883886888,0.12999645,3228,
-0.1252790424902257,0.10348137,3228,
-0.0909727965917626,0.0776639,3228,
-0.05666655069329973,0.05301498,3228,
-0.02236030479483664,0.030845225,3228,
0.011945941103626456,0.008868441,3228,
0.04625218700208955,-0.007475272,3228,
0.08055843290055242,-0.019653618,3228,
0.11486467879901552,-0.031831913,3228,
0.1491709246974786,-0.045088947,3228,
0.1834771705959417,-0.05812961,3228,
0.2177834164944048,-0.0672265,3228,
0.2520896623928677,-0.076238714,3228,
0.28639590829133077,-0.08525106,3228,
0.32070215418979364,-0.09437296,3228,
0.35500840008825696,-0.10474035,3228,
0.38931464598671983,-0.11556869,3228,
0.42362089188518315,-0.12648776,3228,
0.457927137783646,-0.13968843,3228,
0.4922333836821089,-0.15308452,3228,
0.5265396295805722,-0.16578272,3228,
0.5608458754790351,-0.1763398,3228,
0.5951521213774984,-0.18727913,3228,
0.6294583672759613,-0.1978032,3228,
0.6637646131744241,-0.20707259,3228,
0.6980708590728875,-0.21634205,3228,
0.7323771049713503,-0.22600156,3228,
0.7666833508698137,-0.2360949,3228,
0.8009895967682765,-0.24634127,3228,
0.8352958426667394,-0.25658762,3228,
0.8696020885652027,-0.26677033,3228,
0.9039083344636656,-0.2765593,3228,
0.9382145803621285,-0.28634816,3228,
0.9725208262605918,-0.296137,3228,
1.0068270721590546,-0.30592588,3228,
1.041133318057518,-0.31571478,3228,
1.0754395639559808,-0.32473817,3228,
1.1097458098544437,-0.3334972,3228,
1.144052055752907,-0.34225628,3228,
1.17835830165137,-0.3500398,3228,
1.2126645475498332,-0.35744452,3228,
1.246970793448296,-0.36356997,3228,
1.281277039346759,-0.36904964,3228,
1.3155832852452223,-0.37452936,3228,
1.3498895311436852,-0.3791485,3228,
1.3841957770421485,-0.38337606,3228,
1.4185020229406113,-0.38777426,3228,
1.4528082688390742,-0.39287445,3228,
1.4871145147375375,-0.3984639,3228,
1.5214207606360004,-0.4043542,3228,
1.5557270065344637,-0.41027522,3228,
1.5900332524329266,-0.41588062,3228,
1.6243394983313895,-0.42148602,3228,
1.6586457442298526,-0.42726076,3228,
-1.737672599717989,-0.33537692,2745,
-1.7033663538195258,-0.35031012,2745,
-1.6690601079210627,-0.36257672,2745,
-1.6347538620225999,-0.37058958,2745,
-1.6004476161241368,-0.37833023,2745,
-1.5661413702256737,-0.38646173,2745,
-1.5318351243272106,-0.3939181,2745,
-1.4975288784287475,-0.40063763,2745,
-1.4632226325302846,-0.4071414,2745,
-1.4289163866318215,-0.4098284,2745,
-1.3946101407333584,-0.4117553,2745,
-1.3603038948348956,-0.41129172,2745,
-1.3259976489364322,-0.41082826,2745,
-1.2916914030379694,-0.4107496,2745,
-1.2573851571395063,-0.41192257,2745,
-1.2230789112410432,-0.41280994,2745,
-1.1887726653425803,-0.41369724,2745,
-1.154466419444117,-0.41493124,2745,
-1.1201601735456541,-0.4166289,2745,
-1.085853927647191,-0.41832638,2745,
-1.051547681748728,-0.42066783,2745,
-1.017241435850265,-0.42283344,2745,
-0.982935189951802,-0.42406818,2745,
-0.9486289440533389,-0.42569265,2745,
-0.9143226981548758,-0.42740247,2745,
-0.8800164522564128,-0.42909268,2745,
-0.8457102063579497,-0.43037552,2745,
-0.8114039604594867,-0.43079627,2745,
-0.7770977145610236,-0.43211985,2745,
-0.7427914686625606,-0.43614912,2745,
-0.7084852227640976,-0.4403026,2745,
-0.6741789768656345,-0.44483295,2745,
-0.6398727309671715,-0.4496748,2745,
-0.6055664850687084,-0.4550893,2745,
-0.5712602391702453,-0.46074995,2745,
-0.5369539932717824,-0.46685666,2745,
-0.5026477473733193,-0.47234845,2745,
-0.4683415014748562,-0.47798166,2745,
-0.4340352555763931,-0.4835893,2745,
-0.39972900967793024,-0.48916307,2745,
-0.36542276377946714,-0.49223787,2745,
-0.33111651788100405,-0.49511528,2745,
-0.29681027198254095,-0.49920246,2745,
-0.26250402608407786,-0.5023541,2745,
-0.22819778018561498,-0.5047785,2745,
-0.1938915342871519,-0.50708604,2745,
-0.1595852883886888,-0.5097703,2745,
-0.1252790424902257,-0.5128606,2745,
-0.0909727965917626,-0.5159509,2745,
-0.05666655069329973,-0.5194745,2745,
-0.02236030479483664,-0.5232575,2745,
0.011945941103626456,-0.5266485,2745,
0.04625218700208955,-0.52941155,2745,
0.08055843290055242,-0.5321746,2745,
0.11486467879901552,-0.53493774,2745,
0.1491709246974786,-0.53779745,2745,
0.1834771705959417,-0.541761,2745,
0.2177834164944048,-0.54572445,2745,
0.2520896623928677,-0.54973984,2745,
0.28639590829133077,-0.5538815,2745,
0.32070215418979364,-0.55795145,2745,
0.35500840008825696,-0.56202143,2745,
0.38931464598671983,-0.56584996,2745,
0.42362089188518315,-0.5687208,2745,
0.457927137783646,-0.57159173,2745,
0.4922333836821089,-0.5743603,2745,
0.5265396295805722,-0.5764794,2745,
