x1,prediction,instance,x2,x3
-1.6970050301495547,0.74816436,4740,,
-1.6633082514577706,0.7350429,4740,,
-1.6296114727659865,0.72553736,4740,,
-1.5959146940742024,0.7194181,4740,,
-1.5622179153824183,0.7129145,4740,,
-1.528521136690634,0.707278,4740,,
-1.4948243579988498,0.69940144,4740,,
-1.4611275793070657,0.68951255,4740,,
-1.4274308006152816,0.67829555,4740,,
-1.3937340219234975,0.6664971,4740,,
-1.3600372432317134,0.6502877,4740,,
-1.3263404645399293,0.6325733,4740,,
-1.292643685848145,0.61346865,4740,,
-1.258946907156361,0.594364,4740,,
-1.2252501284645767,0.57525927,4740,,
-1.1915533497727926,0.5561545,4740,,
-1.1578565710810085,0.5368598,4740,,
-1.1241597923892244,0.5179901,4740,,
-1.0904630136974403,0.49898905,4740,,
-1.056766235005656,0.47884506,4740,,
-1.023069456313872,0.4587832,4740,,
-0.9893726776220878,0.43816012,4740,,
-0.9556758989303036,0.41895598,4740,,
-0.9219791202385195,0.39996636,4740,,
-0.8882823415467354,0.3816337,4740,,
-0.8545855628549512,0.36330113,4740,,
-0.8208887841631671,0.34691408,4740,,
-0.7871920054713829,0.3350017,4740,,
-0.7534952267795988,0.32195514,4740,,
-0.7197984480878147,0.30863962,4740,,
-0.6861016693960305,0.29580578,4740,,
-0.6524048907042463,0.28316763,4740,,
-0.6187081120124622,0.27075273,4740,,
-0.5850113333206781,0.2579707,4740,,
-0.551314554628894,0.24659988,4740,,
-0.5176177759371099,0.23565772,4740,,
-0.4839209972453258,0.22678679,4740,,
-0.45022421855354144,0.21766934,4740,,
-0.41652743986175733,0.20737082,4740,,
-0.3828306611699732,0.19644901,4740,,
-0.3491338824781891,0.18548653,4740,,
-0.315437103786405,0.17511693,4740,,
-0.2817403250946209,0.1654594,4740,,
-0.24804354640283677,0.15470427,4740,,
-0.21434676771105243,0.14236519,4740,,
-0.18064998901926832,0.12799916,4740,,
-0.1469532103274842,0.11322781,4740,,
-0.1132564316357001,0.09834654,4740,,
