x1,y
-5.749585369029524,-18.655645480941867
2.4967681558675014,12.774400852895281
-6.272113356238618,-18.417736781455286
-1.8293943956535692,-3.2137411980197745
-4.247796130736359,-12.165623087385
8.189098616986769,29.17769987989043
-6.81620052028596,-21.527716960746083
-5.338456340999742,-16.44917845092932
-1.6361377809131827,-3.755447081061905
8.55545831904385,31.828781817201715
5.674392518658211,21.420200552174485
0.5715868212397375,3.0874027280993817
4.8941222130731745,19.230712591371542
4.947611401248881,19.752917316744195
-7.603669660369221,-24.492576711710427
-6.83935040270248,-22.26480631110227
0.3209493836966324,2.954907203020387
1.0934976616215923,6.665982137250196
-9.029354794234827,-29.00854200656913
2.7578989482528193,10.848917731166829
-1.9657059544806224,-3.023747936302889
8.670214349681999,33.125256251415756
-4.348487283445852,-13.843035214381597
5.979723891458912,25.700322480752803
4.884142397948905,19.33729782197373
5.884591441094642,21.611980075514204
-4.072193249777776,-12.261620137826686
1.3287118157576465,5.678805035934307
-9.94687234248005,-31.038926482930343
7.3298772826249134,27.94862598899627
0.32231704907468384,1.899708089082269
-2.0488688419727357,-5.909711270305404
-1.2281707564046194,-1.7714466201779897
7.803249050133935,31.458451984139348
-4.14875657930261,-12.708985957344929
4.674149224181161,18.072973358093428
-3.944012388226403,-11.859805195454635
-3.608064015261194,-9.68243951025412
7.0066724000615785,26.70156101297529
-7.2546129010334415,-24.07336780924021
-8.854871394245984,-28.65982700012214
5.531571452163941,22.77439591162274
-3.8064524521259324,-10.465308147300068
9.54907630643607,35.816950981100234
-1.273284482535459,-3.498971338049989
7.489129098362866,26.83488796963917
9.023710888797229,33.35853709715511
-5.137166741507779,-16.812425999587862
3.7771075487954384,14.52832950729153
0.911646544500682,5.033283144604436
8.689707088537219,33.012551426388036
-3.1209467762967584,-10.171330919681587
9.003634950427696,34.516908398110736
2.677725132847131,13.015150236961142
3.8663376290537137,16.432572665907646
-6.31133816887453,-20.709435683457958
-4.520014277629734,-14.9192930469669
3.1083725929709622,12.382521040547214
-3.7139778303771953,-10.68914088824669
-4.682739679388305,-12.380860715921441
-8.179383261270374,-26.37666469898255
-2.8766822135252745,-8.558352625009231
-9.341084473600034,-31.800525915132067
-2.573983305959116,-8.18683097738932
1.9249167770377884,9.349678812986967
-4.461636364619634,-14.082858835922103
-8.338229659719028,-26.30300537177537
-6.059412928952563,-21.293265333179423
4.434141766519652,17.195229098953252
-2.685414740632739,-6.635271546134827
-5.988551219970488,-18.8755950198708
-2.697509039070763,-9.183371465896284
2.650865682416848,10.943953013654005
-7.411497709228156,-23.076649877551557
-9.524219637263055,-32.23589926797945
2.1278048258228424,8.577346184114935
-3.8810029779494837,-11.261776902544606
8.16017187964356,30.734956981310493
9.29121349807139,34.142026354729886
9.441950812120542,33.82839911369537
8.165574312694702,29.49624786228787
-3.374794208042635,-7.98474587603436
-3.627737574844783,-10.135286323537656
-4.114170851447998,-13.778737815959555
2.603603433416996,12.098254211324477
7.205016189835796,28.081920335994898
-6.855733382526424,-22.51552110878387
8.179111383538341,30.38290714272976
-1.663181445835562,-3.7591114666047623
-2.9184351799034935,-8.000021960569526
-1.7892116629309847,-3.2624372893739606
7.337543764671764,29.672569476468404
2.6118213174740763,11.159416968906768
-1.4969755612760682,-3.1794655336974995
9.24637677040814,33.557720736781334
2.960977769695978,13.792011345415887
-3.553849078750062,-9.59934035330585
3.160257161072881,11.59754729827101
2.405185390735472,10.534828873345386
6.201837114601474,22.851152057757137
3.7832464340713194,15.8976005952944
5.0731139885825876,19.59092965045083
-6.068018046151611,-18.361850085455544
-2.252616113037673,-7.496618030736729
1.221889092525716,5.252179026845693
-4.632415457808832,-13.566011743601056
-5.4851881741936825,-15.97258002937646
-7.359835871001142,-24.221925983894288
6.938823863897653,26.269183931654734
-8.367916800454607,-26.603055662618992
8.794389617629669,34.79378823484338
2.90041009346508,13.391887357961881
-3.2202207729084282,-9.49187740785108
-5.67540770564297,-17.079535021833365
0.5093115678497444,3.970732159936925
7.31061217321799,28.68588922014353
6.073147954773802,22.75352400676937
2.28560879392964,9.68987806993659
8.034071384615508,29.502079160549734
-0.14588240288199117,1.6623237597143297
4.998545434468372,18.782596191521478
-0.76238569077832,-0.43778730394870813
-2.8167680616849244,-7.450274239866794
-6.80451278494,-22.106096182060714
-3.2755549388792593,-8.584062434108022
0.48652647105136637,4.034742791849156
-9.92487807266806,-32.321936073404764
-0.29038966483388506,-0.6334892858708872
1.6847672174765709,8.32076862728587
1.5434267824870584,8.702736081059983
1.8009894856783895,8.04466643239205
7.24950408177218,28.264847370283324
6.709861658971434,25.147081272486776
9.867370703825571,37.50161654962525
-3.4724784352999833,-11.35726734982921
3.1307073506968504,12.523709095723321
6.8896479263838515,26.77541726201246
8.133382097768326,28.970864715278605
5.580019565530829,21.976937622460554
3.8156915580301067,16.808732637758133
-0.2819466940979449,2.2436126285774423
-9.415066998616604,-28.532720094841654
0.4395153475853597,3.637264769213166
7.250690650798127,27.91982113234336
6.020589007697453,21.363753565736236
1.7686682054068665,5.995682856053884
2.4747676669855405,9.736402904360997
2.9468837501134733,11.259987538619995
-7.564664272836252,-23.04223286587984
3.2279236205754724,14.012840032861408
7.526017071094643,27.237704462817575
2.041902632949652,8.105804987446163
-2.479060325570474,-7.851807308355285
4.307228720659307,18.071745239721185
9.45982567191703,33.004742282358414
-5.464595251367341,-16.567561922641143
4.365238712943873,17.84869331535285
3.5657475766058244,14.099267315376414
1.0534825030950241,6.757112106652418
-3.9674844047234004,-12.284761736127678
7.608589912537578,29.077211450954156
1.2648709876342945,6.393857856880387
4.092913941915434,15.887488794887666
9.594408128605007,34.60789824461812
6.830453078284005,25.035386994431732
-3.1550170076201116,-10.514263303871804
1.9627861636769524,11.129621044983764
-8.934864497243174,-28.339777592383086
2.855023639103935,12.662996209537155
6.8525525548426,25.91216421056531
-8.96943231849163,-30.01294714151087
-7.305221815105643,-22.358196141899583
4.9060085914570095,19.83527815209668
5.318949110384793,21.673418721503673
5.2848930423908875,21.22771316459008
-8.89711724924598,-30.42064023309471
-9.848406159926064,-33.30207199427283
-7.116384184161424,-23.173881707509423
-2.691819933057225,-5.478823665784816
2.5649610734088224,10.28126670415217
0.7964994900363553,4.206785003196092
-4.228651054763068,-12.16129950565086
2.0220503920352613,10.932457983666607
4.678001966298586,17.133626466484344
-2.8274821775880676,-9.846002955582888
8.195335193430267,30.78753513716767
-4.127909446083389,-10.564732979218062
0.9355949194136599,6.580446173104133
-8.736737202167415,-29.474899666962937
-2.1949812538835634,-6.0062731652844
2.8332790825101526,13.558204273897848
1.3980455265949416,4.813102220662479
5.987950002324563,22.753093049960164
-5.5412928009087725,-18.440136861070698
3.3672506982809853,13.37013815797639
3.1444523923798755,12.592928334523862
-3.14190172799818,-9.710073704932176
-9.939908037048983,-32.31616091699605
7.587423177683267,26.705334770467147
-2.897456614166945,-8.706386707122174
3.613498487841433,14.431066318603234
3.7698562415804115,16.259351790600185
7.754604705426054,28.357262611060154
1.1670865497118506,7.425926168885821
0.5854039302966303,3.991975253805162
4.337570762112362,17.234420505217102
8.68235038687391,32.02949886202054
-4.602715500440944,-14.948961801844364
6.039265314439891,23.665735138364443
6.224288990446524,23.226858238864857
4.810322838868547,19.563961362763347
6.541436436069446,24.109819481053393
4.846342470888395,21.23268500280315
0.8313203911509266,5.229011866500726
-9.056108277005633,-29.245538743203216
8.378563509395324,31.99348946305357
-0.8929808204464056,-1.977447709688831
-7.13886083092482,-24.761352419599714
6.352926517064702,24.145887706569553
4.182382580849492,16.815952895543337
-3.690562429784629,-10.946391096033533
4.559197257154624,15.703433038975355
-9.084197903260494,-30.207967504386932
9.327446584131923,33.504371789364484
3.1442928139825064,12.012861870009473
8.663129086897328,33.017161234439314
-3.2335963207992036,-9.661045596601493
9.356322844754438,35.269640417811935
-3.164614486675788,-8.130196183413744
-8.60356031621733,-28.744523700169086
4.5423457205778135,17.378835029836527
-9.327965142196387,-31.597537465007022
-6.718068891566695,-24.136991837215255
6.786543020661185,26.253174415548603
5.374428517051397,21.994433774664344
9.75599200573511,37.048673494971304
0.7240921484191514,4.279016522081949
-6.049350642488241,-19.788526073400476
1.7771191544119667,8.879501153010283
6.797619831195231,25.729247956798968
-2.0079592933459463,-4.801250925952836
-7.7555827165743025,-23.300882164731693
9.273515894209009,34.104077176188305
4.185024551852942,16.58666710715984
5.6246898977706845,20.62430941205724
-8.377757072127562,-25.70348111595092
-4.15744959710588,-11.535026135150622
-1.7776270732541715,-5.433531680605508
-3.750220969500533,-10.89674281713275
0.48443037538546285,4.772336858249476
-0.5452029948704435,-0.6205599934914544
5.1196805093228885,19.103535973823842
-4.073988121025629,-12.629805713124464
8.12065205336258,32.000610266032446
-9.579246438133946,-31.617221077487073
4.548156323292362,17.384457816368734
0.3373484579145458,4.098862769374721
2.2374372657879746,10.181597771429262
6.458407535400134,24.94879748958976
-1.2143490059455697,-2.071995140251407
2.819953757207962,10.447947411789052
-0.0408163503627339,-1.6545739492907314
4.958740808805938,18.278737023007327
-6.525416623290274,-20.567155723588233
4.225302823459856,16.79773412309473
-7.267712434406297,-24.44998092387614
-9.001551906997499,-28.07630192793001
6.675599856945638,26.673593999899072
-3.1109909945861585,-9.828745413192415
-1.1857775494617488,-2.171513568142335
-9.119384556726457,-29.44140158273674
-1.3098085362435121,-2.5982196116340948
8.973366198072046,33.61970392964165
7.9649222803911215,31.047471852791578
-7.1905955104251795,-22.84202667292014
-0.6801044945999806,0.4435499324151366
-6.290872555232725,-19.75461062202087
6.111275135964327,24.218253454562333
-8.424511184226873,-28.082271631578422
7.927167408756869,29.93739049344814
