x1,x2,y
2.845494298235024,-2.1621170184080865,-0.17160096136590108
2.407497989851913,-2.482866637028949,-0.08416454316457
-0.512437536737715,-1.055819446920816,-0.027691739266824056
2.4540756598997624,-0.7170930947232357,1.3704917571966777
2.0863275146650304,-1.1308985416216242,1.356072161553181
-0.30371877313401985,2.896056745294919,-1.29538439539765
1.2406115146380357,-2.2665350676221965,0.29973725927638417
-2.0553102300388617,-1.8756454781628038,-1.165802747121501
0.16591513250305676,-1.8602611254547077,-0.07141984479734681
-2.792707763752104,1.4580242142508162,-0.21803998540138578
-0.5171706224506246,1.050471729354955,-0.033884660073325135
0.8092301103787418,-2.028532131376592,0.2788676292342201
0.7242859477121495,-2.978945006526677,-0.2687363311988704
-0.7764860406623201,-2.8928925223091504,-1.6965725189446175
-2.6000240257541636,-1.6131978391755528,-0.5684319705648759
0.9477792984981118,1.607123866376023,0.7381057872298307
-2.610930216414364,2.4928912080537113,-1.3043969934796653
-1.7106782901885615,2.5310349226648095,-1.8144818328615298
1.9152672805086153,-0.42546738814754015,1.8553299429347248
-0.39197705799924876,2.0212600005862127,-0.8229910793978934
3.1880554193477018,1.3722893544866324,0.1986405098434959
1.7213281750941074,-2.688636469510047,0.09275513576516858
-0.6321012308327443,2.6476254385524287,-1.4416587732612325
-2.42306875939466,0.26745167825444627,0.3278876986243171
-0.39921338736889467,-0.23399128871957497,0.5422389114166275
-2.3224474793646097,0.5435415139472486,0.09902636279582233
1.20330933021335,-2.0279809227140806,0.48819972346634594
-2.535110985343244,-2.1378550480903944,-1.1501780324026933
2.857995489941707,-0.4035576039753077,1.2683752324354023
-0.6420870357467051,0.46534080877153094,0.2550640041239759
-2.958012061669754,-2.7825272784702255,-1.139997019012749
2.0395832877139344,-2.60645412840704,0.02030468137829511
-0.935787258529604,2.7658417194307985,-1.7340394461286746
1.065382594784929,-0.8993850351302859,1.498237191458643
2.2725446730406684,-2.4567716753752014,-0.017514561115825833
-2.774087705846076,-2.207851216954476,-0.9560751068220762
-3.095903448839748,-0.6547339887377439,0.6945793649888381
-2.30667841550583,2.183290063657334,-1.35168696173583
-1.7138715262141109,-0.9690957061613275,-0.4298369592600998
0.16204161583857346,1.4749925174934457,0.24663700373965153
2.950078215795603,-1.3114068124981948,0.49933718418612993
0.3922498269709102,-0.3412131208854383,1.221678264681816
2.337497629735865,-1.594867582812949,0.7492306508250772
-1.9275473070616034,1.4659141726073468,-0.8455955926227718
2.529870722539308,1.8019145632067257,0.39328775748186395
1.3560259811010609,-0.2518721578920915,1.9438228856579287
2.855168338328648,1.3591381483357345,0.5198506260296372
2.4271374409895325,-1.127444150372264,1.1428538771919892
2.2650115796000216,-0.25424596734421456,1.775910482003461
-2.712433552689392,2.3613546542850816,-1.1541976328457444
1.0773500882808122,-2.848667605856843,-0.06965308330129028
-1.2132786522161525,-0.2708099595367863,0.028259576815746534
-1.5091245704049958,-2.7944101392730505,-1.938940936828859
-0.27309072244541077,-0.42524527587855854,0.6209640326584625
2.3838186390889553,0.1328084307025459,1.7317583882000904
-2.583043731803573,1.6064359765119498,-0.5703193845220489
2.6467105607660315,-1.219295718294693,0.8028944859226022
2.258366513629074,1.772634862029606,0.5779086335020787
-1.4108883195430215,-2.776604997353543,-1.9165735982840524
-0.9325449540085059,-1.705033659891747,-0.9803163065260264
-2.87873181376439,0.6586573781292246,0.4774538967369995
1.338289039816013,-3.093920421432351,-0.00705236155116673
-2.10491819795109,0.8856996286241481,-0.24891434475358476
-1.3896206505191429,1.3756387295134296,-0.7657255905496975
-0.6241995174423396,2.150008064396311,-1.145448119753223
-0.650192116302439,1.652856967417672,-0.6357413630146178
1.999057058928725,2.7280630492954137,0.03228844279237153
-0.020739675674251716,0.19140031770948163,0.9502575344804101
-2.8074422150816,1.5259299602705054,-0.2977108230754127
0.5712135557311171,1.9577136359845078,0.21319506567101992
-1.2042459050848735,0.8451491903830188,-0.27334931545940233
-0.9177005725300441,2.704187491217623,-1.7506379264399583
-1.9383028013445092,-0.1686258491421655,0.022649513628335116
-2.3992419915654275,-1.7269090889257204,-0.8012165842967187
-1.5739820812971224,-1.4770777869513443,-0.9056633628808655
2.424938337036415,-0.88706625658227,1.3305568773734342
2.2970062438184056,1.4863895881109075,0.8057254023413856
2.8725601201630875,0.3557636780950264,1.2757544285320626
-2.8968292325634177,2.731048931280906,-1.1302910330323719
2.465523802718218,2.5037714559540207,-0.21820593990939974
-0.9173673820463142,-0.26719667714682593,0.2001154080051636
0.922523321224361,-0.6539948975129488,1.5973730886418336
0.7001600930408919,2.955962268587924,-0.299084094245906
-2.1430689636206144,-0.11733876335032178,0.11172214666608249
-1.9986707441736895,3.086476792555759,-1.8810722367200952
-1.8977659454119333,-1.6543032954126256,-1.0570630713197342
-1.371914261338571,2.4536352975537152,-1.7655883317552092
-0.841633000612932,-1.4490387301309509,-0.6099550432092985
-0.2598803634950425,0.8986221983422151,0.34376638673607374
-0.7698373559199997,3.136081929360425,-1.7740330819230232
0.5952014071253384,0.46084773698887505,1.427733308518825
-2.1865142195456255,2.0616441724784043,-1.3059973367038897
2.805744153526444,-1.5784561513373498,0.40471444120267386
2.0269001318902844,0.4045925704087492,1.7726341337291607
-2.804817284213119,-0.20939133994807424,0.658262282206395
-0.17701154632471833,-0.7907989272720362,0.4642382840401046
1.9538064160886262,-2.755249177463729,-0.007759104349671642
-0.9791948401043651,1.5255710564424705,-0.7546363091187794
-0.5433002591351342,2.9954623209879694,-1.4520988023871335
3.1099860011170866,0.7720227114434746,0.7431650771599101
1.505724639296179,-2.6600287725899934,0.11312939909561959
-1.4971298652889766,1.0404806913609814,-0.47986626263759957
0.37756705835153853,3.1315940592610705,-0.6013909449905428
1.8795995305654232,1.576686511614124,0.9397757634481939
-1.3645902561705294,-0.4818081080644214,-0.09579897316908015
-2.6795784967763754,3.0071638448462874,-1.45134061698798
-1.1036733446773677,2.5816441000500765,-1.7241058713131074
2.466578476297197,1.7401595218847952,0.5041375221155862
-0.18413694088599483,2.7085969489552513,-1.1082119884423127
0.7040246291596363,1.713848464218688,0.43121759913511265
-2.8829309362716393,2.996992650864188,-1.2462243131437256
-1.7191911976039105,1.6232510837068528,-1.050242738193575
1.7544025731492692,-2.2097856594670504,0.3798543667450549
1.2682187830834577,-2.517571351032299,0.15909207076528908
-2.438333066358729,-1.5945868128169718,-0.6654191500608647
2.0214809291238023,-2.2778261585351283,0.2540319636427891
0.13849734509576908,0.4054570285197645,1.1175764244132205
-1.5827691570661016,1.0099654278864918,-0.4681098797252745
-2.142573643917697,-2.35624260412054,-1.5360110890305734
-2.1139597177745575,-3.0974268525173336,-1.8796867194334135
-0.35382388556121935,1.238739392143918,-0.16675778920949996
2.3379317646446753,-2.82652476318677,-0.2485405777723273
-0.8404946304292786,1.3905370678885935,-0.5591952622966401
0.9152140815471278,-2.6985326807538317,-0.09045508287733739
-2.3142493191330855,2.9115144449331662,-1.7550797288879765
-2.779169594958455,-1.5735433461630741,-0.3934536314826582
-0.5859362062945906,-2.717411483908744,-1.4411454403647594
-2.0890422025087263,0.7666830029296956,-0.1387688537767816
-1.9137556288909943,1.3989514057520749,-0.7692022218980792
-1.508103320600235,2.66499870374082,-1.880960807026553
-2.7323381587695597,2.046759838763559,-0.8350949767394045
1.8941589107908938,-1.3723328703390583,1.1465331831484042
0.32522583496900453,-1.8843794936398899,-0.04727425449184064
-0.482370840950794,-1.2220568023442953,-0.20929897505764855
-1.027327027435212,-1.624145891388972,-0.9256513130029778
-3.1008835213942083,1.3824885039162833,0.1810783825081232
2.2821810058797203,1.2484174370107919,1.048553005108405
1.6384280846031791,0.37664941426082654,1.927120198667795
1.3275560197041267,-2.7016512305264833,0.08815254366468661
-2.069385238161302,2.848575206084602,-1.8468159498227177
-2.7884435092830957,-0.9435277540941618,0.26482340625520606
-2.6548474132235103,1.9760157522147548,-0.7896471020689306
0.21511370212150055,1.8675494268519213,-0.0665050390002988
0.8410641875440145,-1.2768423608652042,1.044501908919295
3.1089267811289565,-1.5817396826324694,0.000380611175449087
0.09495889162513554,0.2210978453052701,1.1157108548305161
-1.1013998872525392,-0.8937127115238725,-0.24248066070980556
1.0855286824841153,2.6382268430166285,0.028233167038472895
0.9672875775994553,2.5924198858235377,-0.06689414313786946
-3.0074181022083812,1.7074157044117122,-0.2796075100293731
-2.4210040026733464,-3.0092861339194696,-1.6926586608803775
1.1571558598329021,2.1725043835631155,0.3690572220131898
-2.7210309092891114,0.9792342028620578,0.06301225434133412
1.9059108658714752,0.1515089664348479,1.926845204049452
2.5295632021760093,-0.6888273310906414,1.319458475156706
-1.876634393470749,0.7318505494579517,-0.20711047540827454
0.07165780593236734,-1.5323492457646097,0.07288062915734642
-1.2055390763964478,0.4767279273341818,-0.030376654222243227
0.12010379396151157,0.948544365132622,0.7140233185015924
0.7810378914358327,1.1090707746152786,1.1113118001125237
-3.102748763369356,-0.4973167885303651,0.8052503592032612
2.4220525526275827,-2.7023444345994285,-0.294125422822883
-0.8006668276845162,-0.5139161940265384,0.1384914763961803
-1.8791939943233285,2.522268186408705,-1.7482313854980895
-2.885758978019078,0.23280865118756022,0.7726668221531643
3.0604715172266364,-2.8958476098039077,-0.9241343749195078
1.5759436687653265,-0.7919886838161116,1.7006651247722584
-0.28922888881502423,0.7273850188480915,0.4737654198870599
2.3001673637226974,-1.3809643528306372,0.9351588567868975
-0.27660331822435313,-1.9621625930369717,-0.653609094272984
1.151759475091803,0.48988128610147674,1.8072414475131264
2.9311802312006905,0.6756324708545463,1.0461600934470843
1.3625125511654532,-0.25720478135919134,1.9295510481608171
-1.7010952171423885,-2.5604162042244303,-1.8338898512833066
2.674978713923946,1.4995281691381255,0.47774072004794965
-3.014017864794681,1.6073089945769778,-0.17561244579582502
