x1,prediction,instance,x2,x3
-3.047085600753406,-1.9823467,4740,,
-2.987509508024314,-1.9654496,4740,,
-2.9279334152952217,-1.9495522,4740,,
-2.8683573225661294,-1.9308714,4740,,
-2.8087812298370376,-1.9046189,4740,,
-2.749205137107946,-1.8783665,4740,,
-2.6896290443788535,-1.8374797,4740,,
-2.6300529516497613,-1.7332168,4740,,
-2.570476858920669,-1.5936265,4740,,
-2.510900766191577,-1.4540368,4740,,
-2.451324673462485,-1.3229579,4740,,
-2.3917485807333927,-1.202165,4740,,
-2.3321724880043004,-1.3527813,4740,,
-2.2725963952752086,-1.6802595,4740,,
-2.213020302546117,-2.0202365,4740,,
-2.1534442098170246,-2.3681831,4740,,
-2.0938681170879323,-2.694385,4740,,
-2.03429202435884,-2.762859,4740,,
-1.9747159316297482,-2.6413708,4740,,
-1.9151398389006564,-2.3134942,4740,,
-1.8555637461715644,-1.8338121,4740,,
-1.7959876534424721,-1.4944644,4740,,
-1.73641156071338,-1.2277559,4740,,
-1.6768354679842878,-1.0356032,4740,,
-1.6172593752551958,-0.97698236,4740,,
-1.5576832825261036,-0.99835956,4740,,
-1.4981071897970115,-1.1361825,4740,,
-1.4385310970679195,-1.3995657,4740,,
-1.3789550043388275,-1.6641657,4740,,
-1.3193789116097352,-1.9201791,4740,,
-1.2598028188806432,-2.1634674,4740,,
-1.2002267261515511,-2.3825858,4740,,
-1.1406506334224589,-2.5623434,4740,,
-1.0810745406933668,-2.7142563,4740,,
-1.0214984479642746,-2.845249,4740,,
-0.9619223552351824,-2.8799798,4740,,
-0.9023462625060903,-2.862591,4740,,
-0.8427701697769985,-2.8503063,4740,,
-0.7831940770479063,-2.8380215,4740,,
-0.7236179843188142,-2.825141,4740,,
-0.664041891589722,-2.7776582,4740,,
-0.6044657988606299,-2.6388233,4740,,
-0.5448897061315378,-2.5344076,4740,,
-0.4853136134024456,-2.4760647,4740,,
-0.42573752067335385,-2.4178047,4740,,
-0.36616142794426165,-2.359545,4740,,
-0.3065853352151695,-2.2978249,4740,,
-0.24700924248607736,-2.2233214,4740,,
-0.18743314975698522,-2.1488168,4740,,
-0.12785705702789307,-2.1070085,4740,,
-0.06828096429880093,-2.1211414,4740,,
-0.00870487156970878,-2.1224856,4740,,
0.05087122115938336,-2.1169143,4740,,
0.11044731388847513,-2.105251,4740,,
0.1700234066175673,-2.096167,4740,,
0.22959949934665944,-2.1087644,4740,,
0.2891755920757516,-2.158769,4740,,
0.34875168480484375,-2.2191064,4740,,
0.4083277775339359,-2.2968016,4740,,
0.46790387026302804,-2.37374,4740,,
0.5274799629921197,-2.4448647,4740,,
0.587056055721212,-2.5211234,4740,,
0.6466321484503041,-2.6064663,4740,,
0.7062082411793963,-2.6742728,4740,,
0.7657843339084884,-2.7404578,4740,,
0.8253604266375806,-2.7313263,4740,,
0.8849365193666727,-2.762796,4740,,
0.9445126120957649,-2.7943661,4740,,
1.0040887048248568,-2.7326992,4740,,
1.063664797553949,-2.637662,4740,,
1.1232408902830413,-2.5215356,4740,,
1.1828169830121333,-2.334097,4740,,
1.2423930757412256,-2.115244,4740,,
1.301969168470317,-1.8934654,4740,,
1.361545261199409,-1.6645572,4740,,
1.4211213539285013,-1.37605,4740,,
1.4806974466575933,-1.0651158,4740,,
1.5402735393866855,-0.80762476,4740,,
1.5998496321157776,-0.71950245,4740,,
1.6594257248448698,-0.76082695,4740,,
1.7190018175739619,-0.9830284,4740,,
1.7785779103030541,-1.2669699,4740,,
1.8381540030321462,-1.5509119,4740,,
1.8977300957612384,-1.9509827,4740,,
1.9573061884903304,-2.3939295,4740,,
2.0168822812194227,-2.7684762,4740,,
2.076458373948515,-2.8828123,4740,,
2.136034466677607,-2.6099937,4740,,
2.1956105594066986,-2.3141336,4740,,
2.255186652135791,-1.9522966,4740,,
2.3147627448648826,-1.5877013,4740,,
2.374338837593975,-1.501535,4740,,
2.433914930323067,-1.5327122,4740,,
2.4934910230521594,-1.5551938,4740,,
2.5530671157812517,-1.5776755,4740,,
2.6126432085103435,-1.6001568,4740,,
2.6722193012394357,-1.6226385,4740,,
2.731795393968528,-1.6451199,4740,,
2.7913714866976203,-1.6690941,4740,,
2.8509475794267125,-1.6974936,4740,,
-3.047085600753406,-2.1112983,5606,,
-2.987509508024314,-2.090945,5606,,
-2.9279334152952217,-2.067707,5606,,
-2.8683573225661294,-2.0387077,5606,,
-2.8087812298370376,-1.9798974,5606,,
-2.749205137107946,-1.9083726,5606,,
-2.6896290443788535,-1.8136021,5606,,
-2.6300529516497613,-1.676023,5606,,
-2.570476858920669,-1.5320386,5606,,
-2.510900766191577,-1.3969237,5606,,
-2.451324673462485,-1.2725297,5606,,
-2.3917485807333927,-1.2099319,5606,,
-2.3321724880043004,-1.5176547,5606,,
-2.2725963952752086,-1.859873,5606,,
-2.213020302546117,-2.2145305,5606,,
-2.1534442098170246,-2.5473573,5606,,
-2.0938681170879323,-2.6539652,5606,,
-2.03429202435884,-2.717332,5606,,
-1.9747159316297482,-2.6484404,5606,,
-1.9151398389006564,-2.3397722,5606,,
-1.8555637461715644,-1.9688495,5606,,
-1.7959876534424721,-1.5953007,5606,,
-1.73641156071338,-1.3770527,5606,,
-1.6768354679842878,-1.1311746,5606,,
-1.6172593752551958,-1.0542082,5606,,
-1.5576832825261036,-1.00423,5606,,
-1.4981071897970115,-1.1798279,5606,,
-1.4385310970679195,-1.4252318,5606,,
-1.3789550043388275,-1.6758223,5606,,
-1.3193789116097352,-1.9353137,5606,,
-1.2598028188806432,-2.165613,5606,,
-1.2002267261515511,-2.3942344,5606,,
-1.1406506334224589,-2.5673,5606,,
-1.0810745406933668,-2.7334557,5606,,
-1.0214984479642746,-2.8399284,5606,,
-0.9619223552351824,-2.8573163,5606,,
-0.9023462625060903,-2.8747048,5606,,
-0.8427701697769985,-2.8930771,5606,,
-0.7831940770479063,-2.8865316,5606,,
-0.7236179843188142,-2.873806,5606,,
-0.664041891589722,-2.7952194,5606,,
-0.6044657988606299,-2.688661,5606,,
-0.5448897061315378,-2.5958476,5606,,
-0.4853136134024456,-2.5365639,5606,,
-0.42573752067335385,-2.4701586,5606,,
-0.36616142794426165,-2.3918867,5606,,
-0.3065853352151695,-2.3059137,5606,,
-0.24700924248607736,-2.2199416,5606,,
-0.18743314975698522,-2.133969,5606,,
-0.12785705702789307,-2.0477471,5606,,
-0.06828096429880093,-2.0351806,5606,,
-0.00870487156970878,-2.0261388,5606,,
0.05087122115938336,-2.0196984,5606,,
0.11044731388847513,-2.0148954,5606,,
0.1700234066175673,-2.0595565,5606,,
0.22959949934665944,-2.09851,5606,,
0.2891755920757516,-2.1413653,5606,,
0.34875168480484375,-2.2011974,5606,,
0.4083277775339359,-2.294869,5606,,
0.46790387026302804,-2.3901012,5606,,
0.5274799629921197,-2.5250118,5606,,
0.587056055721212,-2.659539,5606,,
0.6466321484503041,-2.768801,5606,,
0.7062082411793963,-2.7938056,5606,,
0.7657843339084884,-2.8317986,5606,,
0.8253604266375806,-2.8697915,5606,,
0.8849365193666727,-2.9054453,5606,,
0.9445126120957649,-2.9410737,5606,,
1.0040887048248568,-2.9040449,5606,,
1.063664797553949,-2.7602825,5606,,
1.1232408902830413,-2.563832,5606,,
1.1828169830121333,-2.3555849,5606,,
1.2423930757412256,-2.1473382,5606,,
1.301969168470317,-1.9303672,5606,,
1.361545261199409,-1.7149818,5606,,
1.4211213539285013,-1.4932013,5606,,
1.4806974466575933,-1.2469287,5606,,
1.5402735393866855,-0.9691862,5606,,
1.5998496321157776,-0.9270826,5606,,
1.6594257248448698,-0.9680043,5606,,
1.7190018175739619,-1.1271945,5606,,
1.7785779103030541,-1.3734269,5606,,
1.8381540030321462,-1.672167,5606,,
1.8977300957612384,-2.0836163,5606,,
1.9573061884903304,-2.512407,5606,,
2.0168822812194227,-2.8111017,5606,,
2.076458373948515,-2.818978,5606,,
2.136034466677607,-2.5176618,5606,,
2.1956105594066986,-2.1882713,5606,,
2.255186652135791,-1.8329722,5606,,
2.3147627448648826,-1.4784791,5606,,
2.374338837593975,-1.4597158,5606,,
2.433914930323067,-1.5180174,5606,,
2.4934910230521594,-1.5763192,5606,,
2.5530671157812517,-1.6346203,5606,,
2.6126432085103435,-1.6929215,5606,,
2.6722193012394357,-1.7512226,5606,,
2.731795393968528,-1.8095244,5606,,
2.7913714866976203,-1.8615104,5606,,
2.8509475794267125,-1.8754983,5606,,
-3.047085600753406,2.2893949,4824,,
-2.987509508024314,2.3138297,4824,,
-2.9279334152952217,2.3382642,4824,,
-2.8683573225661294,2.3626988,4824,,
-2.8087812298370376,2.3871334,4824,,
-2.749205137107946,2.411568,4824,,
-2.6896290443788535,2.4364426,4824,,
-2.6300529516497613,2.4633725,4824,,
-2.570476858920669,2.4903028,4824,,
-2.510900766191577,2.5194843,4824,,
-2.451324673462485,2.5454853,4824,,
-2.3917485807333927,2.4837,4824,,
-2.3321724880043004,2.3588636,4824,,
-2.2725963952752086,2.2234635,4824,,
-2.213020302546117,2.0828729,4824,,
-2.1534442098170246,1.9422827,4824,,
-2.0938681170879323,1.8968477,4824,,
-2.03429202435884,2.2643728,4824,,
-1.9747159316297482,2.6256015,4824,,
-1.9151398389006564,2.983919,4824,,
-1.8555637461715644,3.27483,4824,,
-1.7959876534424721,3.278534,4824,,
-1.73641156071338,2.9926748,4824,,
-1.6768354679842878,2.5869973,4824,,
-1.6172593752551958,2.1841867,4824,,
-1.5576832825261036,1.7810162,4824,,
-1.4981071897970115,1.5293,4824,,
-1.4385310970679195,1.3654994,4824,,
-1.3789550043388275,1.431227,4824,,
-1.3193789116097352,1.5193721,4824,,
-1.2598028188806432,1.748229,4824,,
-1.2002267261515511,2.0503387,4824,,
-1.1406506334224589,2.3475163,4824,,
-1.0810745406933668,2.6246917,4824,,
-1.0214984479642746,2.9019926,4824,,
-0.9619223552351824,3.1792943,4824,,
-0.9023462625060903,3.310299,4824,,
-0.8427701697769985,3.3428888,4824,,
-0.7831940770479063,3.3299286,4824,,
-0.7236179843188142,3.310347,4824,,
-0.664041891589722,3.2386036,4824,,
-0.6044657988606299,3.145253,4824,,
-0.5448897061315378,3.046627,4824,,
-0.4853136134024456,2.9456084,4824,,
-0.42573752067335385,2.8445926,4824,,
-0.36616142794426165,2.7585802,4824,,
-0.3065853352151695,2.681716,4824,,
-0.24700924248607736,2.6048503,4824,,
-0.18743314975698522,2.527984,4824,,
-0.12785705702789307,2.4511187,4824,,
-0.06828096429880093,2.4150207,4824,,
-0.00870487156970878,2.4173727,4824,,
0.05087122115938336,2.4398162,4824,,
0.11044731388847513,2.4622574,4824,,
0.1700234066175673,2.4851682,4824,,
0.22959949934665944,2.547194,4824,,
0.2891755920757516,2.6398237,4824,,
0.34875168480484375,2.7329688,4824,,
0.4083277775339359,2.826618,4824,,
0.46790387026302804,2.9202669,4824,,
0.5274799629921197,3.008976,4824,,
0.587056055721212,3.094709,4824,,
0.6466321484503041,3.1801834,4824,,
0.7062082411793963,3.2667828,4824,,
0.7657843339084884,3.3550434,4824,,
0.8253604266375806,3.4206228,4824,,
0.8849365193666727,3.4347994,4824,,
0.9445126120957649,3.2647915,4824,,
1.0040887048248568,3.0036252,4824,,
1.063664797553949,2.742564,4824,,
1.1232408902830413,2.481503,4824,,
1.1828169830121333,2.2204413,4824,,
1.2423930757412256,1.9560281,4824,,
1.301969168470317,1.7503076,4824,,
1.361545261199409,1.5702485,4824,,
1.4211213539285013,1.4192228,4824,,
1.4806974466575933,1.6056353,4824,,
1.5402735393866855,1.915823,4824,,
1.5998496321157776,2.2965362,4824,,
1.6594257248448698,2.6661224,4824,,
1.7190018175739619,3.036224,4824,,
1.7785779103030541,3.1171331,4824,,
1.8381540030321462,3.1200576,4824,,
1.8977300957612384,2.7135248,4824,,
1.9573061884903304,2.2578435,4824,,
2.0168822812194227,1.8968271,4824,,
2.076458373948515,1.7930455,4824,,
2.136034466677607,1.8936398,4824,,
2.1956105594066986,1.9942337,4824,,
2.255186652135791,2.0948281,4824,,
2.3147627448648826,2.1987407,4824,,
2.374338837593975,2.3041167,4824,,
2.433914930323067,2.337441,4824,,
2.4934910230521594,2.3618968,4824,,
2.5530671157812517,2.3850493,4824,,
2.6126432085103435,2.4082017,4824,,
2.6722193012394357,2.4315233,4824,,
2.731795393968528,2.4556627,4824,,
2.7913714866976203,2.4813359,4824,,
2.8509475794267125,2.5088649,4824,,
-3.047085600753406,-2.4768343,4205,,
-2.987509508024314,-2.4499063,4205,,
-2.9279334152952217,-2.422966,4205,,
-2.8683573225661294,-2.3960063,4205,,
-2.8087812298370376,-2.367885,4205,,
-2.749205137107946,-2.345664,4205,,
-2.6896290443788535,-2.3308287,4205,,
-2.6300529516497613,-2.315993,4205,,
-2.570476858920669,-2.3011575,4205,,
-2.510900766191577,-2.2863219,4205,,
-2.451324673462485,-2.2736475,4205,,
-2.3917485807333927,-2.2610936,4205,,
-2.3321724880043004,-2.2414763,4205,,
-2.2725963952752086,-2.1631517,4205,,
-2.213020302546117,-2.0848277,4205,,
-2.1534442098170246,-2.006504,4205,,
-2.0938681170879323,-1.9221681,4205,,
-2.03429202435884,-2.1167152,4205,,
-1.9747159316297482,-2.4541433,4205,,
-1.9151398389006564,-2.791573,4205,,
-1.8555637461715644,-3.1272488,4205,,
-1.7959876534424721,-3.2514188,4205,,
-1.73641156071338,-3.3088517,4205,,
-1.6768354679842878,-3.005408,4205,,
-1.6172593752551958,-2.633347,4205,,
-1.5576832825261036,-2.2564344,4205,,
-1.4981071897970115,-1.8524307,4205,,
-1.4385310970679195,-1.691832,4205,,
-1.3789550043388275,-1.6247562,4205,,
-1.3193789116097352,-1.7178588,4205,,
-1.2598028188806432,-1.9820321,4205,,
-1.2002267261515511,-2.2279797,4205,,
-1.1406506334224589,-2.4740636,4205,,
-1.0810745406933668,-2.729304,4205,,
-1.0214984479642746,-2.9821696,4205,,
-0.9619223552351824,-3.2276254,4205,,
-0.9023462625060903,-3.4331622,4205,,
-0.8427701697769985,-3.4975348,4205,,
-0.7831940770479063,-3.5619063,4205,,
-0.7236179843188142,-3.6262786,4205,,
-0.664041891589722,-3.602579,4205,,
-0.6044657988606299,-3.4861996,4205,,
-0.5448897061315378,-3.2988076,4205,,
-0.4853136134024456,-3.1191235,4205,,
-0.42573752067335385,-3.0320473,4205,,
-0.36616142794426165,-2.9474053,4205,,
-0.3065853352151695,-2.8710566,4205,,
-0.24700924248607736,-2.7963643,4205,,
-0.18743314975698522,-2.720594,4205,,
-0.12785705702789307,-2.6448236,4205,,
-0.06828096429880093,-2.5690553,4205,,
-0.00870487156970878,-2.580445,4205,,
0.05087122115938336,-2.598028,4205,,
0.11044731388847513,-2.615611,4205,,
0.1700234066175673,-2.6331944,4205,,
0.22959949934665944,-2.7056932,4205,,
0.2891755920757516,-2.7861345,4205,,
0.34875168480484375,-2.8654556,4205,,
0.4083277775339359,-2.9447753,4205,,
0.46790387026302804,-3.0300436,4205,,
0.5274799629921197,-3.1337214,4205,,
0.587056055721212,-3.2360718,4205,,
0.6466321484503041,-3.32365,4205,,
0.7062082411793963,-3.3860955,4205,,
0.7657843339084884,-3.434033,4205,,
0.8253604266375806,-3.4730706,4205,,
0.8849365193666727,-3.3541064,4205,,
0.9445126120957649,-3.106843,4205,,
1.0040887048248568,-2.8000293,4205,,
1.063664797553949,-2.503792,4205,,
1.1232408902830413,-2.2075553,4205,,
1.1828169830121333,-1.9113183,4205,,
1.2423930757412256,-1.6283226,4205,,
1.301969168470317,-1.3739046,4205,,
1.361545261199409,-1.3412095,4205,,
1.4211213539285013,-1.4391354,4205,,
1.4806974466575933,-1.7150394,4205,,
1.5402735393866855,-2.0325646,4205,,
1.5998496321157776,-2.3845048,4205,,
1.6594257248448698,-2.7554169,4205,,
1.7190018175739619,-3.1380699,4205,,
