x1,prediction,instance,x2
-1.7058723828536262,0.43954012,4740,
-1.6723521577678084,0.37715894,4740,
-1.6388319326819907,0.29511702,4740,
-1.6053117075961731,0.35434887,4740,
-1.5717914825103554,0.45079672,4740,
-1.5382712574245376,0.5491025,4740,
-1.5047510323387199,0.6470952,4740,
-1.4712308072529021,0.750774,4740,
-1.4377105821670844,0.86102235,4740,
-1.4041903570812666,0.97253215,4740,
-1.3706701319954488,1.0791583,4740,
-1.3371499069096313,1.099455,4740,
-1.3036296818238136,1.0389749,4740,
-1.2701094567379958,0.8851847,4740,
-1.236589231652178,0.72967815,4740,
-1.2030690065663605,0.5951051,4740,
-1.1695487814805428,0.46205872,4740,
-1.136028556394725,0.32892165,4740,
-1.1025083313089072,0.21147665,4740,
-1.0689881062230895,0.15996501,4740,
-1.0354678811372717,0.21282762,4740,
-1.001947656051454,0.29385638,4740,
-0.9684274309656363,0.35153565,4740,
-0.9349072058798186,0.45188302,4740,
-0.9013869807940009,0.5530923,4740,
-0.8678667557081832,0.6543016,4740,
-0.8343465306223654,0.7453601,4740,
-0.8008263055365477,0.83089066,4740,
-0.76730608045073,0.91379285,4740,
-0.7337858553649123,0.98441297,4740,
-0.7002656302790946,1.0524726,4740,
-0.6667454051932769,1.1239929,4740,
-0.6332251801074591,1.1387103,4740,
-0.5997049550216413,1.1291919,4740,
-0.5661847299358236,1.1055589,4740,
-0.5326645048500058,1.0764087,4740,
-0.4991442797641883,1.0417415,4740,
-0.46562405467837054,1.0059369,4740,
-0.4321038295925528,0.96963835,4740,
-0.398583604506735,0.9286407,4740,
-0.36506337942091727,0.88627553,4740,
-0.3315431543350995,0.8434372,4740,
-0.298022929249282,0.79976225,4740,
-0.2645027041634642,0.7560868,4740,
-0.23098247907764646,0.71932817,4740,
-0.1974622539918287,0.6867969,4740,
-0.16394202890601095,0.65978837,4740,
-0.1304218038201932,0.64812636,4740,
-0.09690157873437566,0.6400163,4740,
-0.0633813536485579,0.6338737,4740,
-0.029861128562740147,0.63224864,4740,
0.0036590965230776096,0.6330688,4740,
0.037179321608895366,0.6358228,4740,
0.07069954669471312,0.6417172,4740,
0.10421977178053088,0.65568066,4740,
0.1377399968663484,0.67738223,4740,
0.17126022195216617,0.69971347,4740,
0.20478044703798393,0.72241235,4740,
0.23830067212380168,0.74485636,4740,
0.27182089720961944,0.7748532,4740,
0.305341122295437,0.8125596,4740,
0.33886134738125473,0.8505714,4740,
0.3723815724670725,0.89414644,4740,
0.40590179755289024,0.93800807,4740,
0.439422022638708,0.9830065,4740,
0.47294224772452576,1.0285556,4740,
0.5064624728103435,1.0542743,4740,
0.5399826978961613,1.0716493,4740,
0.573502922981979,1.0869193,4740,
0.6070231480677968,1.0734951,4740,
0.6405433731536145,1.0449214,4740,
0.6740635982394318,1.0142655,4740,
0.7075838233252496,0.9832332,4740,
0.7411040484110674,0.95003533,4740,
0.7746242734968851,0.885031,4740,
0.8081444985827029,0.78066635,4740,
0.8416647236685206,0.64933896,4740,
0.8751849487543384,0.52792835,4740,
0.9087051738401561,0.40335894,4740,
0.9422253989259739,0.30344677,4740,
0.9757456240117917,0.20459414,4740,
1.0092658490976094,0.16328096,4740,
1.0427860741834272,0.11929036,4740,
1.076306299269245,0.12114025,4740,
1.1098265243550622,0.20842338,4740,
1.14334674944088,0.35400867,4740,
1.1768669745266978,0.48800576,4740,
1.2103871996125155,0.62440705,4740,
1.2439074246983333,0.78403175,4740,
1.277427649784151,0.9352691,4740,
1.3109478748699688,1.0385765,4740,
1.3444680999557865,1.0806826,4740,
1.3779883250416043,1.0151483,4740,
1.411508550127422,0.8937361,4740,
1.4450287752132398,0.7275256,4740,
1.4785490002990576,0.56131524,4740,
1.5120692253848749,0.39513242,4740,
1.5455894504706926,0.24632359,4740,
1.5791096755565104,0.21387482,4740,
1.6126299006423284,0.27852595,4740,
-1.7058723828536262,0.92899895,5606,
-1.6723521577678084,0.9599551,5606,
-1.6388319326819907,1.0008851,5606,
-1.6053117075961731,1.0394447,5606,
-1.5717914825103554,1.0780045,5606,
-1.5382712574245376,1.0847002,5606,
-1.5047510323387199,0.9813981,5606,
-1.4712308072529021,0.8247237,5606,
-1.4377105821670844,0.64142865,5606,
-1.4041903570812666,0.459121,5606,
