x1,prediction,instance,x2,x3
-4.004143775791299,-46.240307,4740,,
-3.9255590892639267,-44.786037,4740,,
-3.8469744027365538,-43.312927,4740,,
-3.7683897162091813,-41.82335,4740,,
-3.689805029681808,-40.33011,4740,,
-3.611220343154435,-38.924774,4740,,
-3.5326356566270625,-37.52046,4740,,
-3.4540509700996895,-36.092987,4740,,
-3.3754662835723166,-34.66551,4740,,
-3.296881597044944,-33.237637,4740,,
-3.218296910517571,-31.853086,4740,,
-3.1397122239901987,-30.49724,4740,,
-3.0611275374628257,-29.2301,4740,,
-2.982542850935453,-27.991524,4740,,
-2.90395816440808,-26.839317,4740,,
-2.825373477880707,-25.717129,4740,,
-2.746788791353334,-24.694244,4740,,
-2.6682041048259615,-23.808891,4740,,
-2.5896194182985885,-23.115444,4740,,
-2.5110347317712156,-22.494022,4740,,
-2.4324500452438427,-21.839775,4740,,
-2.3538653587164697,-21.200218,4740,,
-2.2752806721890972,-20.611652,4740,,
-2.1966959856617243,-20.051662,4740,,
-2.118111299134352,-19.495266,4740,,
-2.039526612606979,-18.93887,4740,,
-1.960941926079606,-18.41541,4740,,
-1.8823572395522328,-18.057198,4740,,
-1.80377255302486,-17.69899,4740,,
-1.7251878664974873,-17.419111,4740,,
-1.6466031799701144,-17.147251,4740,,
-1.5680184934427415,-16.87539,4740,,
-1.4894338069153688,-16.658543,4740,,
-1.410849120387996,-16.448599,4740,,
-1.3322644338606233,-16.239676,4740,,
-1.2536797473332506,-16.063305,4740,,
-1.1750950608058777,-15.920158,4740,,
-1.0965103742785045,-15.77701,4740,,
-1.0179256877511318,-15.633862,4740,,
-0.939341001223759,-15.522539,4740,,
-0.8607563146963862,-15.443885,4740,,
-0.7821716281690134,-15.365232,4740,,
-0.7035869416416407,-15.286579,4740,,
-0.625002255114268,-15.207926,4740,,
-0.5464175685868947,-15.159876,4740,,
-0.46783288205952195,-15.176418,4740,,
-0.38924819553214923,-15.196271,4740,,
-0.31066350900477646,-15.19345,4740,,
-0.2320788224774037,-15.16977,4740,,
-0.15349413595003095,-15.125883,4740,,
-0.07490944942265816,-15.081991,4740,,
0.0036752371047145873,-15.03977,4740,,
0.08225992363208735,-14.998074,4740,,
0.1608446101594606,-14.956375,4740,,
0.23942929668683338,-14.907871,4740,,
0.31801398321420615,-14.854582,4740,,
0.39659866974157887,-14.792378,4740,,
0.47518335626895164,-14.718107,4740,,
0.5537680427963244,-14.597131,4740,,
0.6323527293236977,-14.475817,4740,,
0.7109374158510705,-14.370668,4740,,
0.7895221023784432,-14.289614,4740,,
0.868106788905816,-14.192178,4740,,
0.9466914754331888,-14.067514,4740,,
1.0252761619605615,-13.979586,4740,,
1.1038608484879342,-13.917085,4740,,
1.1824455350153071,-13.8492155,4740,,
1.2610302215426799,-13.746716,4740,,
1.3396149080700526,-13.636456,4740,,
1.4181995945974253,-13.494098,4740,,
1.496784281124798,-13.273735,4740,,
1.575368967652171,-12.867615,4740,,
