x1,prediction,instance,x2
-3.205241777540313,0.95661026,4740,
-3.144025513743657,0.9167068,4740,
-3.0828092499470006,0.87243605,4740,
-3.0215929861503446,0.8259685,4740,
-2.9603767223536885,0.7751936,4740,
-2.899160458557032,0.72299963,4740,
-2.837944194760376,0.67053443,4740,
-2.77672793096372,0.6151508,4740,
-2.7155116671670636,0.55845594,4740,
-2.6542954033704076,0.5035607,4740,
-2.593079139573751,0.45310086,4740,
-2.531862875777095,0.40299127,4740,
-2.4706466119804387,0.35464156,4740,
-2.4094303481837827,0.30904526,4740,
-2.3482140843871266,0.2638068,4740,
-2.2869978205904706,0.21808647,4740,
-2.225781556793814,0.17570353,4740,
-2.164565292997158,0.137187,4740,
-2.103349029200502,0.10222393,4740,
-2.0421327654038457,0.0663349,4740,
-1.9809165016071897,0.037080277,4740,
-1.9197002378105332,0.018967878,4740,
-1.8584839740138774,0.004769285,4740,
-1.797267710217221,-0.009429212,4740,
-1.736051446420565,-0.023647558,4740,
-1.6748351826239087,-0.038163595,4740,
-1.6136189188272527,-0.048192993,4740,
-1.5524026550305965,-0.051406078,4740,
-1.4911863912339403,-0.040668495,4740,
-1.429970127437284,-0.028790765,4740,
-1.3687538636406278,-0.016913146,4740,
-1.3075375998439718,-0.0011268146,4740,
-1.2463213360473155,0.017340418,4740,
-1.1851050722506595,0.04069811,4740,
-1.1238888084540033,0.0652892,4740,
-1.062672544657347,0.097751275,4740,
-1.001456280860691,0.13313216,4740,
-0.940240017064035,0.1666597,4740,
-0.8790237532673788,0.20168161,4740,
-0.8178074894707226,0.2389984,4740,
-0.7565912256740666,0.28063235,4740,
-0.6953749618774099,0.32547176,4740,
-0.6341586980807539,0.38072285,4740,
-0.5729424342840976,0.43417266,4740,
-0.5117261704874415,0.4895843,4740,
-0.4505099066907854,0.54571456,4740,
-0.38929364289412927,0.60364795,4740,
-0.3280773790974731,0.66158146,4740,
-0.26686111530081696,0.71862066,4740,
-0.2056448515041608,0.77889395,4740,
-0.14442858770750466,0.84259814,4740,
-0.08321232391084854,0.9010892,4740,
-0.021996060114192396,0.9577565,4740,
0.03922020368246375,1.0172441,4740,
0.10043646747911988,1.0767318,4740,
0.16165273127577603,1.1362196,4740,
0.22286899507243257,1.1957074,4740,
0.2840852588690887,1.255195,4740,
0.3453015226657449,1.314683,4740,
0.406517786462401,1.3741709,4740,
0.4677340502590572,1.431994,4740,
