x1,prediction,instance,x2,x3
-1.683282599754411,-0.9501866,4740,,
-1.6501748472881366,-0.94195914,4740,,
-1.6170670948218622,-0.9342184,4740,,
-1.5839593423555878,-0.9251224,4740,,
-1.5508515898893136,-0.91233957,4740,,
-1.5177438374230392,-0.8995568,4740,,
-1.4846360849567648,-0.8796483,4740,,
-1.4515283324904904,-0.8288809,4740,,
-1.418420580024216,-0.76091194,4740,,
-1.3853128275579416,-0.6929433,4740,,
-1.3522050750916672,-0.6291186,4740,,
-1.3190973226253928,-0.5703024,4740,,
-1.2859895701591184,-0.64364016,4740,,
-1.252881817692844,-0.80309504,4740,,
-1.2197740652265698,-0.9686358,4740,,
-1.1866663127602954,-1.1380571,4740,,
-1.153558560294021,-1.2968906,4740,,
-1.1204508078277466,-1.3302318,4740,,
-1.0873430553614722,-1.271077,4740,,
-1.054235302895198,-1.1114281,4740,,
-1.0211275504289237,-0.8778625,4740,,
-0.9880197979626492,-0.7126281,4740,,
-0.9549120454963749,-0.5827631,4740,,
-0.9218042930301005,-0.48920056,4740,,
-0.8886965405638261,-0.460657,4740,,
-0.8555887880975517,-0.47106594,4740,,
-0.8224810356312773,-0.5381744,4740,,
-0.789373283165003,-0.6664203,4740,,
-0.7562655306987286,-0.7952587,4740,,
-0.7231577782324542,-0.91991615,4740,,
-0.6900500257661799,-1.0383774,4740,,
-0.6569422732999055,-1.1450701,4740,,
-0.6238345208336311,-1.2325972,4740,,
-0.5907267683673567,-1.3065662,4740,,
-0.5576190159010823,-1.3703489,4740,,
-0.5245112634348079,-1.38726,4740,,
-0.4914035109685335,-1.378793,4740,,
-0.45829575850225934,-1.3728114,4740,,
-0.42518800603598494,-1.3668298,4740,,
-0.39208025356971055,-1.3605579,4740,,
-0.35897250110343615,-1.3374377,4740,,
-0.32586474863716175,-1.2698365,4740,,
-0.29275699617088735,-1.2189947,4740,,
-0.25964924370461295,-1.1905866,4740,,
-0.22654149123833878,-1.1622188,4740,,
-0.19343373877206438,-1.133851,4740,,
-0.16032598630578998,-1.1037985,4740,,
-0.12721823383951558,-1.0675215,4740,,
-0.09411048137324118,-1.0312438,4740,,
-0.061002728906966786,-1.0108865,4740,,
-0.027894976440692387,-1.0177681,4740,,
0.005212776025582011,-1.0184227,4740,,
0.03832052849185641,-1.0157099,4740,,
0.07142828095813059,-1.0100309,4740,,
0.10453603342440498,-1.0056077,4740,,
0.13764378589067938,-1.0117416,4740,,
0.17075153835695378,-1.0360897,4740,,
0.20385929082322818,-1.065469,4740,,
0.23696704328950258,-1.1033002,4740,,
0.270074795755777,-1.1407628,4740,,
0.30318254822205115,-1.1753948,4740,,
0.33629030068832555,-1.2125264,4740,,
0.36939805315459995,-1.2540814,4740,,
0.40250580562087435,-1.2870976,4740,,
0.43561355808714874,-1.3193243,4740,,
0.46872131055342314,-1.314878,4740,,
0.5018290630196975,-1.330201,4740,,
0.5349368154859719,-1.3455732,4740,,
0.5680445679522463,-1.3155464,4740,,
0.6011523204185207,-1.2692711,4740,,
0.6342600728847951,-1.2127272,4740,,
0.6673678253510695,-1.12146,4740,,
0.7004755778173439,-1.0148966,4740,,
0.7335833302836179,-0.90690875,4740,,
0.7666910827498923,-0.7954493,4740,,
0.7997988352161667,-0.6549701,4740,,
0.8329065876824411,-0.50357074,4740,,
0.8660143401487155,-0.3781938,4740,,
0.8991220926149899,-0.33528548,4740,,
0.9322298450812643,-0.35540712,4740,,
0.9653375975475387,-0.46360093,4740,,
0.9984453500138131,-0.60185707,4740,,
1.0315531024800875,-0.74011344,4740,,
1.0646608549463619,-0.93491495,4740,,
1.0977686074126363,-1.1505935,4740,,
1.1308763598789107,-1.3329669,4740,,
1.163984112345185,-1.3886391,4740,,
1.1970918648114595,-1.2557989,4740,,
1.2301996172777334,-1.1117395,4740,,
1.2633073697440078,-0.93555474,4740,,
1.2964151222102822,-0.75802684,4740,,
1.3295228746765566,-0.716071,4740,,
1.362630627142831,-0.7312517,4740,,
1.3957383796091054,-0.74219835,4740,,
1.4288461320753798,-0.7531451,4740,,
1.4619538845416542,-0.7640916,4740,,
1.4950616370079286,-0.77503836,4740,,
1.528169389474203,-0.785985,4740,,
1.5612771419404774,-0.79765844,4740,,
1.594384894406752,-0.8114866,4740,,
-1.683282599754411,-1.0129755,5606,,
-1.6501748472881366,-1.003065,5606,,
-1.6170670948218622,-0.99175,5606,,
-1.5839593423555878,-0.9776297,5606,,
-1.5508515898893136,-0.94899404,5606,,
-1.5177438374230392,-0.91416734,5606,,
-1.4846360849567648,-0.8680219,5606,,
-1.4515283324904904,-0.80103225,5606,,
-1.418420580024216,-0.73092365,5606,,
-1.3853128275579416,-0.66513383,5606,,
-1.3522050750916672,-0.60456425,5606,,
-1.3190973226253928,-0.5740842,5606,,
-1.2859895701591184,-0.7239199,5606,,
-1.252881817692844,-0.89055204,5606,,
-1.2197740652265698,-1.063241,5606,,
-1.1866663127602954,-1.2253002,5606,,
-1.153558560294021,-1.2772095,5606,,
-1.1204508078277466,-1.3080639,5606,,
-1.0873430553614722,-1.2745193,5606,,
-1.054235302895198,-1.1242234,5606,,
-1.0211275504289237,-0.94361466,5606,,
-0.9880197979626492,-0.7617271,5606,,
-0.9549120454963749,-0.65545833,5606,,
-0.9218042930301005,-0.5357359,5606,,
-0.8886965405638261,-0.49825963,5606,,
-0.8555887880975517,-0.4739244,5606,,
-0.8224810356312773,-0.5594261,5606,,
-0.789373283165003,-0.6789176,5606,,
-0.7562655306987286,-0.8009345,5606,,
-0.7231577782324542,-0.92728543,5606,,
-0.6900500257661799,-1.0394222,5606,,
-0.6569422732999055,-1.1507419,5606,,
-0.6238345208336311,-1.2350107,5606,,
-0.5907267683673567,-1.3159148,5606,,
-0.5576190159010823,-1.3677583,5606,,
-0.5245112634348079,-1.3762246,5606,,
-0.4914035109685335,-1.3846915,5606,,
-0.45829575850225934,-1.3936373,5606,,
-0.42518800603598494,-1.3904501,5606,,
-0.39208025356971055,-1.3842539,5606,,
-0.35897250110343615,-1.3459886,5606,,
-0.32586474863716175,-1.2941035,5606,,
-0.29275699617088735,-1.248911,5606,,
-0.25964924370461295,-1.2200447,5606,,
-0.22654149123833878,-1.1877108,5606,,
-0.19343373877206438,-1.1495988,5606,,
-0.16032598630578998,-1.1077371,5606,,
-0.12721823383951558,-1.0658758,5606,,
-0.09411048137324118,-1.0240142,5606,,
-0.061002728906966786,-0.98203117,5606,,
-0.027894976440692387,-0.97591233,5606,,
0.005212776025582011,-0.9715097,5606,,
0.03832052849185641,-0.9683738,5606,,
0.07142828095813059,-0.9660351,5606,,
0.10453603342440498,-0.9877814,5606,,
0.13764378589067938,-1.0067486,5606,,
0.17075153835695378,-1.0276155,5606,,
0.20385929082322818,-1.0567489,5606,,
0.23696704328950258,-1.1023592,5606,,
0.270074795755777,-1.1487294,5606,,
0.30318254822205115,-1.2144197,5606,,
0.33629030068832555,-1.2799234,5606,,
0.36939805315459995,-1.333125,5606,,
0.40250580562087435,-1.3453002,5606,,
0.43561355808714874,-1.3637997,5606,,
0.46872131055342314,-1.3822991,5606,,
0.5018290630196975,-1.3996596,5606,,
0.5349368154859719,-1.4170077,5606,,
0.5680445679522463,-1.3989776,5606,,
0.6011523204185207,-1.3289772,5606,,
0.6342600728847951,-1.233322,5606,,
0.6673678253510695,-1.1319228,5606,,
0.7004755778173439,-1.0305238,5606,,
0.7335833302836179,-0.9248769,5606,,
0.7666910827498923,-0.82000196,5606,,
0.7997988352161667,-0.7120131,5606,,
0.8329065876824411,-0.59209865,5606,,
0.8660143401487155,-0.4568609,5606,,
0.8991220926149899,-0.43635994,5606,,
0.9322298450812643,-0.45628542,5606,,
0.9653375975475387,-0.533798,5606,,
0.9984453500138131,-0.65369284,5606,,
1.0315531024800875,-0.79915464,5606,,
1.0646608549463619,-0.9994965,5606,,
1.0977686074126363,-1.2082824,5606,,
1.1308763598789107,-1.353722,5606,,
1.163984112345185,-1.3575572,5606,,
