x1,prediction,instance,x2,x3
-1.6914230066631162,0.82420087,4740,,
-1.6578049976129008,0.80502206,4740,,
-1.6241869885626856,0.7858436,4740,,
-1.5905689795124704,0.76666504,4740,,
-1.556950970462255,0.7474864,4740,,
-1.5233329614120397,0.72830784,4740,,
-1.4897149523618245,0.7091294,4740,,
-1.4560969433116093,0.6901462,4740,,
-1.422478934261394,0.67791456,4740,,
-1.3888609252111785,0.6695886,4740,,
-1.3552429161609634,0.66081625,4740,,
-1.3216249071107482,0.65111184,4740,,
-1.2880068980605328,0.6412941,4740,,
-1.2543888890103174,0.6275968,4740,,
-1.2207708799601023,0.6137167,4740,,
-1.187152870909887,0.5996191,4740,,
-1.1535348618596717,0.5839055,4740,,
-1.1199168528094563,0.56750345,4740,,
-1.0862988437592411,0.55354464,4740,,
-1.052680834709026,0.54101396,4740,,
-1.0190628256588106,0.5250471,4740,,
-0.9854448166085953,0.50908023,4740,,
-0.95182680755838,0.4928822,4740,,
-0.9182087985081647,0.47522122,4740,,
-0.8845907894579494,0.45756,4740,,
-0.8509727804077342,0.43989897,4740,,
-0.8173547713575189,0.42223787,4740,,
-0.7837367623073036,0.4045769,4740,,
-0.7501187532570883,0.3870957,4740,,
-0.716500744206873,0.37128657,4740,,
-0.6828827351566578,0.3561576,4740,,
-0.6492647261064426,0.34175283,4740,,
-0.6156467170562272,0.3280341,4740,,
-0.5820287080060118,0.31426013,4740,,
-0.5484106989557966,0.30191875,4740,,
-0.5147926899055815,0.28783235,4740,,
-0.4811746808553661,0.26936305,4740,,
-0.4475566718051507,0.2507708,4740,,
-0.4139386627549355,0.23823768,4740,,
-0.38032065370472035,0.22556823,4740,,
-0.34670264465450495,0.20976019,4740,,
-0.31308463560428956,0.19395202,4740,,
-0.2794666265540744,0.17842957,4740,,
-0.24584861750385922,0.16421911,4740,,
-0.21223060845364383,0.14971884,4740,,
-0.17861259940342844,0.13521871,4740,,
-0.14499459035321327,0.11991176,4740,,
-0.1113765813029981,0.10083559,4740,,
-0.07775857225278271,0.08334437,4740,,
-0.04414056320256732,0.06565285,4740,,
-0.010522554152352148,0.04750189,4740,,
0.02309545489786302,0.027417392,4740,,
0.05671346394807841,0.0052057505,4740,,
0.0903314729982938,-0.018267974,4740,,
0.12394948204850897,-0.037975997,4740,,
0.15756749109872414,-0.055767745,4740,,
0.19118550014893954,-0.07379413,4740,,
0.22480350919915493,-0.095140815,4740,,
0.2584215182493701,-0.11648747,4740,,
0.29203952729958527,-0.13783419,4740,,
0.32565753634980066,-0.15918094,4740,,
0.35927554540001605,-0.18057518,4740,,
0.392893554450231,-0.20070583,4740,,
0.4265115635004464,-0.21613201,4740,,
0.4601295725506618,-0.23088208,4740,,
0.4937475816008772,-0.24380553,4740,,
0.5273655906510926,-0.25543344,4740,,
0.5609835997013075,-0.2670613,4740,,
0.5946016087515229,-0.2792192,4740,,
0.6282196178017383,-0.29196376,4740,,
0.6618376268519532,-0.3060826,4740,,
0.6954556359021686,-0.32202068,4740,,
0.729073644952384,-0.3379568,4740,,
0.7626916540025994,-0.35387117,4740,,
0.7963096630528148,-0.3697855,4740,,
0.8299276721030298,-0.38566935,4740,,
0.8635456811532451,-0.40066987,4740,,
0.8971636902034605,-0.41567042,4740,,
0.9307816992536755,-0.43067104,4740,,
0.9643997083038909,-0.44567165,4740,,
0.9980177173541063,-0.46067217,4740,,
1.0316357264043217,-0.47567275,4740,,
1.065253735454537,-0.48901916,4740,,
1.098871744504752,-0.50055933,4740,,
1.1324897535549674,-0.5120995,4740,,
1.1661077626051828,-0.5236397,4740,,
1.1997257716553977,-0.5351798,4740,,
1.2333437807056131,-0.54957354,4740,,
1.2669617897558285,-0.5668318,4740,,
1.300579798806044,-0.5843679,4740,,
1.3341978078562593,-0.601904,4740,,
1.3678158169064742,-0.6196191,4740,,
1.4014338259566896,-0.6422815,4740,,
1.435051835006905,-0.66494405,4740,,
1.46866984405712,-0.6875257,4740,,
1.5022878531073354,-0.70689493,4740,,
1.5359058621575508,-0.72426134,4740,,
1.5695238712077662,-0.74234086,4740,,
1.6031418802579815,-0.76093227,4740,,
1.6367598893081972,-0.7775569,4740,,
-1.6914230066631162,2.9340003,5606,,
-1.6578049976129008,2.862903,5606,,
-1.6241869885626856,2.7984028,5606,,
-1.5905689795124704,2.7378054,5606,,
-1.556950970462255,2.6770577,5606,,
-1.5233329614120397,2.612617,5606,,
-1.4897149523618245,2.5494637,5606,,
-1.4560969433116093,2.4909768,5606,,
-1.422478934261394,2.4324899,5606,,
-1.3888609252111785,2.3737602,5606,,
-1.3552429161609634,2.314049,5606,,
-1.3216249071107482,2.2543373,5606,,
-1.2880068980605328,2.199578,5606,,
-1.2543888890103174,2.1448193,5606,,
-1.2207708799601023,2.0904658,5606,,
-1.187152870909887,2.0361128,5606,,
-1.1535348618596717,1.9851661,5606,,
-1.1199168528094563,1.9383807,5606,,
-1.0862988437592411,1.8942449,5606,,
-1.052680834709026,1.8495591,5606,,
-1.0190628256588106,1.8029182,5606,,
-0.9854448166085953,1.7570922,5606,,
-0.95182680755838,1.7081466,5606,,
-0.9182087985081647,1.6571014,5606,,
-0.8845907894579494,1.6037614,5606,,
-0.8509727804077342,1.5490744,5606,,
-0.8173547713575189,1.4994953,5606,,
-0.7837367623073036,1.4485991,5606,,
-0.7501187532570883,1.397716,5606,,
-0.716500744206873,1.3383565,5606,,
-0.6828827351566578,1.2769382,5606,,
-0.6492647261064426,1.2155147,5606,,
-0.6156467170562272,1.1539316,5606,,
-0.5820287080060118,1.0923486,5606,,
-0.5484106989557966,1.0307319,5606,,
-0.5147926899055815,0.96842843,5606,,
-0.4811746808553661,0.9066409,5606,,
-0.4475566718051507,0.8405707,5606,,
-0.4139386627549355,0.7741714,5606,,
-0.38032065370472035,0.708198,5606,,
-0.34670264465450495,0.6393816,5606,,
-0.31308463560428956,0.56193274,5606,,
-0.2794666265540744,0.49040145,5606,,
-0.24584861750385922,0.42151105,5606,,
-0.21223060845364383,0.35399175,5606,,
-0.17861259940342844,0.2979535,5606,,
-0.14499459035321327,0.24364966,5606,,
-0.1113765813029981,0.18934593,5606,,
-0.07775857225278271,0.13720685,5606,,
-0.04414056320256732,0.08822754,5606,,
-0.010522554152352148,0.03348267,5606,,
0.02309545489786302,-0.020872474,5606,,
0.05671346394807841,-0.07265033,5606,,
0.0903314729982938,-0.1217971,5606,,
0.12394948204850897,-0.16798533,5606,,
0.15756749109872414,-0.21417367,5606,,
0.19118550014893954,-0.2603619,5606,,
0.22480350919915493,-0.30691767,5606,,
0.2584215182493701,-0.35693207,5606,,
0.29203952729958527,-0.40495452,5606,,
0.32565753634980066,-0.4547091,5606,,
0.35927554540001605,-0.5032411,5606,,
0.392893554450231,-0.55458534,5606,,
0.4265115635004464,-0.6151531,5606,,
0.4601295725506618,-0.6756856,5606,,
0.4937475816008772,-0.7362096,5606,,
0.5273655906510926,-0.8041273,5606,,
0.5609835997013075,-0.8728204,5606,,
0.5946016087515229,-0.94151366,5606,,
0.6282196178017383,-1.0102065,5606,,
0.6618376268519532,-1.0858426,5606,,
0.6954556359021686,-1.1615827,5606,,
0.729073644952384,-1.2373228,5606,,
0.7626916540025994,-1.3130629,5606,,
0.7963096630528148,-1.382065,5606,,
0.8299276721030298,-1.4483249,5606,,
0.8635456811532451,-1.5097222,5606,,
0.8971636902034605,-1.561243,5606,,
0.9307816992536755,-1.6080666,5606,,
0.9643997083038909,-1.6533616,5606,,
0.9980177173541063,-1.6965137,5606,,
1.0316357264043217,-1.739666,5606,,
1.065253735454537,-1.7806988,5606,,
1.098871744504752,-1.8213048,5606,,
1.1324897535549674,-1.8619108,5606,,
1.1661077626051828,-1.9025168,5606,,
1.1997257716553977,-1.9431233,5606,,
1.2333437807056131,-1.9836516,5606,,
1.2669617897558285,-2.0247674,5606,,
1.300579798806044,-2.0660088,5606,,
1.3341978078562593,-2.1072505,5606,,
1.3678158169064742,-2.1484928,5606,,
1.4014338259566896,-2.1897345,5606,,
1.435051835006905,-2.2309759,5606,,
1.46866984405712,-2.2722178,5606,,
1.5022878531073354,-2.3189256,5606,,
1.5359058621575508,-2.3678784,5606,,
1.5695238712077662,-2.416833,5606,,
1.6031418802579815,-2.4571066,5606,,
1.6367598893081972,-2.49263,5606,,
-1.6914230066631162,0.58515835,4824,,
-1.6578049976129008,0.5710556,4824,,
-1.6241869885626856,0.55933875,4824,,
-1.5905689795124704,0.54910976,4824,,
-1.556950970462255,0.538796,4824,,
-1.5233329614120397,0.52807397,4824,,
-1.4897149523618245,0.51735216,4824,,
-1.4560969433116093,0.50663,4824,,
-1.422478934261394,0.4956718,4824,,
-1.3888609252111785,0.4831391,4824,,
-1.3552429161609634,0.4706064,4824,,
-1.3216249071107482,0.45807368,4824,,
-1.2880068980605328,0.44554096,4824,,
-1.2543888890103174,0.43300807,4824,,
-1.2207708799601023,0.4204753,4824,,
-1.187152870909887,0.4079426,4824,,
-1.1535348618596717,0.39540985,4824,,
-1.1199168528094563,0.38287705,4824,,
-1.0862988437592411,0.37034428,4824,,
-1.052680834709026,0.3578116,4824,,
-1.0190628256588106,0.3452788,4824,,
-0.9854448166085953,0.33273065,4824,,
-0.95182680755838,0.32017505,4824,,
-0.9182087985081647,0.30763382,4824,,
-0.8845907894579494,0.2970929,4824,,
-0.8509727804077342,0.28655216,4824,,
-0.8173547713575189,0.27601135,4824,,
-0.7837367623073036,0.2654704,4824,,
-0.7501187532570883,0.2550431,4824,,
-0.716500744206873,0.24486905,4824,,
-0.6828827351566578,0.23534861,4824,,
-0.6492647261064426,0.22657049,4824,,
-0.6156467170562272,0.21779254,4824,,
-0.5820287080060118,0.2090146,4824,,
-0.5484106989557966,0.20015049,4824,,
-0.5147926899055815,0.19100648,4824,,
-0.4811746808553661,0.18186256,4824,,
-0.4475566718051507,0.1724205,4824,,
-0.4139386627549355,0.16274375,4824,,
-0.38032065370472035,0.15306708,4824,,
-0.34670264465450495,0.14324427,4824,,
-0.31308463560428956,0.13331847,4824,,
-0.2794666265540744,0.1233931,4824,,
-0.24584861750385922,0.11266978,4824,,
-0.21223060845364383,0.10078718,4824,,
-0.17861259940342844,0.08684912,4824,,
-0.14499459035321327,0.07316683,4824,,
-0.1113765813029981,0.065446734,4824,,
-0.07775857225278271,0.056918696,4824,,
-0.04414056320256732,0.048108473,4824,,
-0.010522554152352148,0.039298132,4824,,
0.02309545489786302,0.03048791,4824,,
0.05671346394807841,0.021677688,4824,,
0.0903314729982938,0.012343794,4824,,
0.12394948204850897,0.0011226311,4824,,
0.15756749109872414,-0.010098398,4824,,
0.19118550014893954,-0.021319345,4824,,
0.22480350919915493,-0.03254047,4824,,
0.2584215182493701,-0.04376149,4824,,
0.29203952729958527,-0.054982647,4824,,
0.32565753634980066,-0.06620371,4824,,
0.35927554540001605,-0.07631077,4824,,
0.392893554450231,-0.08520758,4824,,
0.4265115635004464,-0.09410605,4824,,
0.4601295725506618,-0.103004456,4824,,
0.4937475816008772,-0.11190301,4824,,
0.5273655906510926,-0.120551765,4824,,
0.5609835997013075,-0.12992029,4824,,
0.5946016087515229,-0.13961574,4824,,
0.6282196178017383,-0.14931096,4824,,
0.6618376268519532,-0.1590476,4824,,
0.6954556359021686,-0.16892639,4824,,
0.729073644952384,-0.17963663,4824,,
0.7626916540025994,-0.19149314,4824,,
0.7963096630528148,-0.20334959,4824,,
0.8299276721030298,-0.21520607,4824,,
0.8635456811532451,-0.22706237,4824,,
0.8971636902034605,-0.23868495,4824,,
0.9307816992536755,-0.24936257,4824,,
0.9643997083038909,-0.26004016,4824,,
0.9980177173541063,-0.27071792,4824,,
1.0316357264043217,-0.2813956,4824,,
1.065253735454537,-0.29207337,4824,,
1.098871744504752,-0.30275083,4824,,
1.1324897535549674,-0.3141177,4824,,
1.1661077626051828,-0.32715738,4824,,
1.1997257716553977,-0.33908936,4824,,
1.2333437807056131,-0.35080132,4824,,
1.2669617897558285,-0.36251312,4824,,
1.300579798806044,-0.37422538,4824,,
1.3341978078562593,-0.38593727,4824,,
1.3678158169064742,-0.3976494,4824,,
1.4014338259566896,-0.408997,4824,,
1.435051835006905,-0.4198447,4824,,
1.46866984405712,-0.43069237,4824,,
1.5022878531073354,-0.44154,4824,,
1.5359058621575508,-0.45226112,4824,,
1.5695238712077662,-0.46253216,4824,,
1.6031418802579815,-0.4728027,4824,,
1.6367598893081972,-0.48307365,4824,,
-1.6914230066631162,0.5550085,4205,,
-1.6578049976129008,0.54178375,4205,,
-1.6241869885626856,0.52901906,4205,,
-1.5905689795124704,0.51749325,4205,,
-1.556950970462255,0.5059674,4205,,
-1.5233329614120397,0.4944417,4205,,
-1.4897149523618245,0.48291594,4205,,
-1.4560969433116093,0.4713902,4205,,
-1.422478934261394,0.45986456,4205,,
-1.3888609252111785,0.45022905,4205,,
-1.3552429161609634,0.4406131,4205,,
-1.3216249071107482,0.43099707,4205,,
-1.2880068980605328,0.42137653,4205,,
-1.2543888890103174,0.41116792,4205,,
-1.2207708799601023,0.3986122,4205,,
-1.187152870909887,0.38605696,4205,,
-1.1535348618596717,0.3735014,4205,,
-1.1199168528094563,0.36094582,4205,,
-1.0862988437592411,0.34839058,4205,,
-1.052680834709026,0.33583498,4205,,
-1.0190628256588106,0.3232795,4205,,
-0.9854448166085953,0.31072408,4205,,
-0.95182680755838,0.29859737,4205,,
-0.9182087985081647,0.28805655,4205,,
-0.8845907894579494,0.27751556,4205,,
-0.8509727804077342,0.26711324,4205,,
-0.8173547713575189,0.25682846,4205,,
-0.7837367623073036,0.24654382,4205,,
-0.7501187532570883,0.23680332,4205,,
-0.716500744206873,0.2279439,4205,,
-0.6828827351566578,0.2190845,4205,,
-0.6492647261064426,0.21000826,4205,,
-0.6156467170562272,0.20087653,4205,,
-0.5820287080060118,0.1917448,4205,,
-0.5484106989557966,0.18260282,4205,,
-0.5147926899055815,0.17345881,4205,,
-0.4811746808553661,0.16431487,4205,,
-0.4475566718051507,0.15514337,4205,,
-0.4139386627549355,0.1454665,4205,,
-0.38032065370472035,0.13578983,4205,,
-0.34670264465450495,0.12611297,4205,,
-0.31308463560428956,0.116429836,4205,,
-0.2794666265540744,0.10650426,4205,,
-0.24584861750385922,0.096578866,4205,,
-0.21223060845364383,0.08668813,4205,,
-0.17861259940342844,0.08162972,4205,,
-0.14499459035321327,0.07691915,4205,,
-0.1113765813029981,0.07154772,4205,,
-0.07775857225278271,0.0645508,4205,,
-0.04414056320256732,0.056830555,4205,,
-0.010522554152352148,0.049110353,4205,,
0.02309545489786302,0.0394613,4205,,
0.05671346394807841,0.029371664,4205,,
0.0903314729982938,0.019282065,4205,,
0.12394948204850897,0.00919234,4205,,
0.15756749109872414,-0.0008972883,4205,,
0.19118550014893954,-0.011657476,4205,,
0.22480350919915493,-0.022878468,4205,,
0.2584215182493701,-0.032572195,4205,,
0.29203952729958527,-0.041468725,4205,,
0.32565753634980066,-0.05036503,4205,,
0.35927554540001605,-0.059261337,4205,,
0.392893554450231,-0.06810412,4205,,
0.4265115635004464,-0.0766201,4205,,
0.4601295725506618,-0.08513649,4205,,
0.4937475816008772,-0.093652755,4205,,
0.5273655906510926,-0.1026061,4205,,
0.5609835997013075,-0.11248496,4205,,
0.5946016087515229,-0.12236372,4205,,
0.6282196178017383,-0.13224253,4205,,
0.6618376268519532,-0.14212145,4205,,
0.6954556359021686,-0.15200032,4205,,
0.729073644952384,-0.161879,4205,,
0.7626916540025994,-0.1722454,4205,,
0.7963096630528148,-0.18323445,4205,,
0.8299276721030298,-0.19391206,4205,,
0.8635456811532451,-0.20458989,4205,,
0.8971636902034605,-0.21526755,4205,,
0.9307816992536755,-0.22594506,4205,,
0.9643997083038909,-0.23662281,4205,,
0.9980177173541063,-0.24730027,4205,,
1.0316357264043217,-0.25797763,4205,,
1.065253735454537,-0.2676074,4205,,
1.098871744504752,-0.27695757,4205,,
1.1324897535549674,-0.28630763,4205,,
1.1661077626051828,-0.29565787,4205,,
1.1997257716553977,-0.30505136,4205,,
1.2333437807056131,-0.3167636,4205,,
1.2669617897558285,-0.32847542,4205,,
1.300579798806044,-0.34018737,4205,,
1.3341978078562593,-0.3513945,4205,,
1.3678158169064742,-0.3622419,4205,,
1.4014338259566896,-0.3730897,4205,,
1.435051835006905,-0.38444325,4205,,
1.46866984405712,-0.39581472,4205,,
1.5022878531073354,-0.4071861,4205,,
1.5359058621575508,-0.41853195,4205,,
1.5695238712077662,-0.4293685,4205,,
1.6031418802579815,-0.43978477,4205,,
1.6367598893081972,-0.44749767,4205,,
-1.6914230066631162,2.8337321,3228,,
-1.6578049976129008,2.770516,3228,,
-1.6241869885626856,2.7073736,3228,,
-1.5905689795124704,2.650302,3228,,
-1.556950970462255,2.595927,3228,,
-1.5233329614120397,2.5425546,3228,,
-1.4897149523618245,2.4944434,3228,,
-1.4560969433116093,2.4487581,3228,,
-1.422478934261394,2.4061723,3228,,
-1.3888609252111785,2.3636515,3228,,
-1.3552429161609634,2.3175752,3228,,
-1.3216249071107482,2.2706232,3228,,
-1.2880068980605328,2.218492,3228,,
-1.2543888890103174,2.1662292,3228,,
-1.2207708799601023,2.113966,3228,,
-1.187152870909887,2.0648534,3228,,
-1.1535348618596717,2.0138197,3228,,
-1.1199168528094563,1.9572291,3228,,
-1.0862988437592411,1.9065876,3228,,
-1.052680834709026,1.8561399,3228,,
-1.0190628256588106,1.8056414,3228,,
-0.9854448166085953,1.7557433,3228,,
-0.95182680755838,1.7050459,3228,,
-0.9182087985081647,1.6543722,3228,,
